entry_idx,entry_dt,dir,entry_price,oracle_pnl,H1_sr_target,H1_sr_found,H1_sr_dist_atr,H1_htf_atr,conv_reason,conv_pnl,conv_bars,H1_reason,H1_pnl,H1_bars,M15_sr_target,M15_sr_found,M15_sr_dist_atr,M15_htf_atr,M15_reason,M15_pnl,M15_bars
3070,2025-09-03 08:45:00,SELL,3532.92,624.0000000000236,3509.6800000000003,True,2.29,10.13678,EMACross,17.000000000007276,27,EMACross(FB),17.000000000007276,27,3527.5625,True,1.29,4.14817,SR_TP,535.7500000000073,10
3131,2025-09-03 09:46:00,BUY,3536.32,491.9999999999618,3545.79,True,0.97,9.79721,TimeExit,-159.00000000001455,8,TimeExit,-159.00000000001455,8,3546.9679296875,True,2.61,4.08409,TimeExit,-159.00000000001455,8
3192,2025-09-03 10:47:00,BUY,3535.07,682.9999999999927,3545.79,True,1.13,9.50958,TimeExit,-37.00000000003456,8,TimeExit,-37.00000000003456,8,3546.9679296875,True,2.99,3.98512,TimeExit,-37.00000000003456,8
3260,2025-09-03 11:55:00,BUY,3539.91,199.00000000002365,3545.79,True,0.64,9.24297,TimeExit,-51.99999999999818,21,TimeExit,-51.99999999999818,21,3546.9679296875,True,1.69,4.18835,TimeExit,-51.99999999999818,21
3321,2025-09-03 12:56:00,SELL,3535.5,326.9999999999982,3509.6800000000003,True,2.84,9.09191,TimeExit,-17.000000000007276,10,TimeExit,-17.000000000007276,10,3527.5625,True,2.02,3.929,TimeExit,-17.000000000007276,10
3382,2025-09-03 13:57:00,BUY,3539.8,1103.9999999999964,3545.79,True,0.65,9.14632,EMACross,587.9999999999654,58,SR_TP,598.9999999999782,15,3546.9679296875,True,1.68,4.26627,SR_TP,716.7929687499964,16
3463,2025-09-03 15:18:00,SELL,3542.56,111.00000000001273,3509.6800000000003,True,3.53,9.31515,TimeExit,-397.00000000002547,8,TimeExit,-397.00000000002547,8,3535.13,True,1.56,4.74794,TimeExit,-397.00000000002547,8
3524,2025-09-03 16:19:00,BUY,3557.33,823.0000000000018,3578.4,True,2.18,9.68379,TimeExit,-11.999999999989086,12,TimeExit,-11.999999999989086,12,3563.38,True,1.07,5.65679,TimeExit,-11.999999999989086,12
3585,2025-09-03 17:20:00,BUY,3559.46,778.9999999999964,3578.4,True,1.84,10.26595,TimeExit,-123.00000000000182,32,TimeExit,-123.00000000000182,32,3563.38,True,0.54,7.24581,SR_TP,392.0000000000073,4
3646,2025-09-03 18:21:00,BUY,3564.21,888.0000000000109,3578.4,True,1.39,10.21183,TimeExit,-101.00000000002183,17,TimeExit,-101.00000000002183,17,3578.745,True,2.16,6.7149,TimeExit,-101.00000000002183,17
3707,2025-09-03 19:22:00,BUY,3565.33,1307.0000000000164,3578.4,True,1.28,10.23558,EMACross,888.0000000000109,128,SR_TP,1307.0000000000164,113,3578.745,True,2.38,5.6394,EMACross(FB),888.0000000000109,128
3769,2025-09-03 20:24:00,SELL,3571.08,927.9999999999745,3558.72,True,1.28,9.63351,StructBreak,-211.00000000001273,7,StructBreak,-211.00000000001273,7,3563.38,True,1.74,4.41614,StructBreak,-211.00000000001273,7
3830,2025-09-03 21:25:00,BUY,3577.21,15.999999999985448,3600.04,True,2.26,10.0837,StructBreak,-209.00000000001455,3,StructBreak,-209.00000000001455,3,3584.85,True,1.93,3.95268,StructBreak,-209.00000000001455,3
3891,2025-09-03 22:26:00,SELL,3563.55,481.00000000004,3545.79,True,1.75,10.12721,TimeExit,-15.999999999985448,8,TimeExit,-15.999999999985448,8,3559.2925,True,0.86,4.96306,TimeExit,-15.999999999985448,8
3952,2025-09-03 23:27:00,BUY,3565.45,21.000000000003638,3578.4,True,1.33,9.74758,EMACross,-173.99999999997817,7,EMACross(FB),-173.99999999997817,7,3578.745,True,3.2,4.15029,EMACross(FB),-173.99999999997817,7
4013,2025-09-04 01:29:00,BUY,3563.17,78.99999999999636,3578.4,True,1.67,9.09457,TimeExit,-138.99999999998727,8,TimeExit,-138.99999999998727,8,3578.745,True,4.13,3.77119,TimeExit,-138.99999999998727,8
4081,2025-09-04 02:37:00,BUY,3557.22,616.0000000000309,3578.4,True,2.39,8.8713,TimeExit,-50.0,11,TimeExit,-50.0,11,3563.38,True,1.43,4.31607,TimeExit,-50.0,11
4153,2025-09-04 03:49:00,SELL,3558.83,2903.9999999999964,3545.79,True,1.43,9.13512,StructBreak,-253.00000000002,4,StructBreak,-253.00000000002,4,3551.05,True,1.59,4.88212,StructBreak,-253.00000000002,4
4214,2025-09-04 04:50:00,SELL,3547.06,3632.9999999999927,3509.6800000000003,True,3.52,10.60644,TimeExit,-253.99999999999636,10,TimeExit,-253.99999999999636,10,3535.13,True,2.0,5.96535,TimeExit,-253.99999999999636,10
4275,2025-09-04 05:51:00,SELL,3530.57,1984.0000000000146,3509.6800000000003,True,1.68,12.45491,EMACross,153.99999999999636,36,EMACross(FB),153.99999999999636,36,3509.6800000000003,True,2.79,7.50037,EMACross(FB),153.99999999999636,36
4351,2025-09-04 07:07:00,BUY,3531.74,261.00000000001273,3545.79,True,1.12,12.50916,TimeExit,-45.99999999995816,8,TimeExit,-45.99999999995816,8,3546.9679296875,True,1.81,8.41083,TimeExit,-45.99999999995816,8
4422,2025-09-04 08:18:00,SELL,3529.65,557.0000000000164,3509.6800000000003,True,1.67,11.99194,TimeExit,-121.00000000000364,10,TimeExit,-121.00000000000364,10,3509.6800000000003,True,3.48,5.73315,TimeExit,-121.00000000000364,10
4483,2025-09-04 09:19:00,BUY,3531.68,1386.0000000000127,3545.79,True,1.11,12.72501,EMACross,458.0000000000382,38,EMACross(FB),458.0000000000382,38,3535.13,True,0.53,6.50598,SR_TP,345.0000000000273,7
4548,2025-09-04 10:24:00,BUY,3536.47,907.0000000000164,3545.79,True,0.77,12.17234,EMACross,438.0000000000109,59,EMACross(FB),438.0000000000109,59,3546.9679296875,True,1.74,6.02114,EMACross(FB),438.0000000000109,59
4609,2025-09-04 11:25:00,SELL,3541.94,522.0000000000255,3509.6800000000003,True,2.77,11.64803,EMACross,-165.0000000000091,6,EMACross(FB),-165.0000000000091,6,3535.13,True,1.32,5.14124,EMACross(FB),-165.0000000000091,6
4670,2025-09-04 12:26:00,SELL,3541.78,517.0000000000073,3509.6800000000003,True,2.87,11.18029,EMACross,134.00000000001455,38,EMACross(FB),134.00000000001455,38,3535.13,True,1.33,5.00014,EMACross(FB),134.00000000001455,38
4732,2025-09-04 13:28:00,SELL,3539.57,296.00000000000364,3509.6800000000003,True,2.76,10.82959,TimeExit,-212.99999999996544,8,TimeExit,-212.99999999996544,8,3535.13,True,0.81,5.46086,TimeExit,-212.99999999996544,8
4793,2025-09-04 14:29:00,BUY,3539.89,1430.0000000000182,3545.79,True,0.53,11.13631,EMACross,480.0000000000182,59,SR_TP,590.0000000000091,18,3546.9679296875,True,1.49,4.73833,SR_TP,707.7929687500273,19
4854,2025-09-04 15:30:00,SELL,3544.98,990.9999999999854,3509.6800000000003,True,3.12,11.33147,TimeExit,-7.000000000016371,8,TimeExit,-7.000000000016371,8,3535.13,True,1.66,5.91755,TimeExit,-7.000000000016371,8
4915,2025-09-04 16:31:00,BUY,3552.59,612.9999999999654,3578.4,True,2.09,12.33127,TimeExit,-191.00000000003092,11,TimeExit,-191.00000000003092,11,3559.2925,True,0.95,7.05879,TimeExit,-191.00000000003092,11
4979,2025-09-04 17:35:00,SELL,3540.94,38.99999999998727,3509.6800000000003,True,2.56,12.22444,StructBreak,-451.9999999999982,5,StructBreak,-451.9999999999982,5,3535.13,True,0.74,7.82547,StructBreak,-451.9999999999982,5
5046,2025-09-04 18:42:00,BUY,3549.87,630.0000000000182,3558.72,True,0.73,12.05451,EMACross,241.00000000003092,49,EMACross(FB),241.00000000003092,49,3559.2925,True,1.34,7.01328,EMACross(FB),241.00000000003092,49
5107,2025-09-04 19:43:00,SELL,3552.46,986.0000000000127,3545.79,True,0.59,11.39258,TimeExit,-98.00000000000182,18,TimeExit,-98.00000000000182,18,3546.9679296875,True,1.0,5.46714,TimeExit,-98.00000000000182,18
5168,2025-09-04 20:44:00,SELL,3546.48,388.0000000000109,3509.6800000000003,True,3.17,11.59357,EMACross,221.99999999998,40,EMACross(FB),221.99999999998,40,3535.13,True,2.26,5.01696,EMACross(FB),221.99999999998,40
5229,2025-09-04 21:45:00,BUY,3547.8,325.0,3558.72,True,1.01,10.78909,TimeExit,-74.00000000002365,8,TimeExit,-74.00000000002365,8,3551.05,True,0.81,4.0296,TimeExit,-74.00000000002365,8
5290,2025-09-04 22:46:00,BUY,3550.13,42.99999999998363,3558.72,True,0.85,10.07855,TimeExit,-80.00000000001819,8,TimeExit,-80.00000000001819,8,3559.2925,True,2.8,3.26982,TimeExit,-80.00000000001819,8
5351,2025-09-04 23:47:00,SELL,3545.22,514.9999999999636,3509.6800000000003,True,3.72,9.55341,TimeExit,-25.0,10,TimeExit,-25.0,10,3535.13,True,3.52,2.86953,TimeExit,-25.0,10
5412,2025-09-05 01:49:00,SELL,3540.5,15.000000000009095,3509.6800000000003,True,3.36,9.16762,TimeExit,-67.99999999998363,8,TimeExit,-67.99999999998363,8,3535.13,True,1.78,3.02063,TimeExit,-67.99999999998363,8
5473,2025-09-05 02:50:00,BUY,3552.61,392.0000000000073,3558.72,True,0.63,9.75594,TimeExit,-55.99999999999454,8,TimeExit,-55.99999999999454,8,3559.2925,True,1.75,3.81622,TimeExit,-55.99999999999454,8
5537,2025-09-05 03:54:00,SELL,3551.38,542.0000000000073,3545.79,True,0.59,9.45114,EMACross,-157.99999999999272,7,EMACross(FB),-157.99999999999272,7,3546.9679296875,True,1.13,3.90854,EMACross(FB),-157.99999999999272,7
5598,2025-09-05 04:55:00,SELL,3550.9,494.00000000000546,3545.79,True,0.56,9.06299,TimeExit,-129.99999999997272,8,TimeExit,-129.99999999997272,8,3546.9679296875,True,0.99,3.9803,TimeExit,-129.99999999997272,8
5659,2025-09-05 05:56:00,BUY,3550.71,832.0000000000164,3558.72,True,0.88,9.10926,TimeExit,-184.00000000001455,8,TimeExit,-184.00000000001455,8,3559.2925,True,2.13,4.03031,TimeExit,-184.00000000001455,8
5720,2025-09-05 06:57:00,BUY,3558.78,226.99999999999818,3578.4,True,2.11,9.28269,TimeExit,-178.00000000002,8,TimeExit,-178.00000000002,8,3563.38,True,1.23,3.7271,TimeExit,-178.00000000002,8
5781,2025-09-05 07:58:00,BUY,3558.68,237.00000000003456,3578.4,True,2.34,8.417,TimeExit,-52.999999999974534,12,TimeExit,-52.999999999974534,12,3563.38,True,1.56,3.02125,TimeExit,-52.999999999974534,12
5842,2025-09-05 08:59:00,SELL,3557.76,1115.000000000009,3545.79,True,1.5,8.0054,EMACross,402.00000000004366,39,EMACross(FB),402.00000000004366,39,3551.05,True,2.12,3.16274,SR_TP,671.0000000000036,14
5907,2025-09-05 10:04:00,SELL,3551.78,703.00000000002,3545.79,True,0.73,8.17214,TimeExit,-25.0,8,TimeExit,-25.0,8,3546.9679296875,True,1.35,3.55361,TimeExit,-25.0,8
5970,2025-09-05 11:07:00,SELL,3547.61,286.00000000001273,3509.6800000000003,True,4.88,7.76919,TimeExit,-27.999999999974534,17,TimeExit,-27.999999999974534,17,3535.13,True,3.7,3.36952,TimeExit,-27.999999999974534,17
6034,2025-09-05 12:11:00,BUY,3550.48,425.99999999997635,3558.72,True,1.06,7.7733,TimeExit,-51.00000000002183,9,TimeExit,-51.00000000002183,9,3559.2925,True,2.31,3.8162,TimeExit,-51.00000000002183,9
6095,2025-09-05 13:12:00,SELL,3551.41,348.0000000000018,3545.79,True,0.78,7.20486,TimeExit,-84.00000000001455,16,TimeExit,-84.00000000001455,16,3546.9679296875,True,1.3,3.41016,TimeExit,-84.00000000001455,16
6156,2025-09-05 14:13:00,BUY,3553.31,3357.0000000000164,3558.72,True,0.75,7.21221,StructBreak,-219.00000000000546,6,StructBreak,-219.00000000000546,6,3559.2925,True,1.86,3.21377,StructBreak,-219.00000000000546,6
6217,2025-09-05 15:14:00,BUY,3551.51,4634.999999999991,3558.72,True,0.64,11.33192,TimeExit,-10.00000000003638,8,TimeExit,-10.00000000003638,8,3559.2925,True,1.96,3.97174,TimeExit,-10.00000000003638,8
6282,2025-09-05 16:19:00,BUY,3584.31,1355.0000000000182,3600.04,True,1.23,12.77166,TimeExit,-294.00000000000546,8,TimeExit,-294.00000000000546,8,3598.71375,True,1.64,8.79333,TimeExit,-294.00000000000546,8
6345,2025-09-05 17:22:00,SELL,3589.09,1584.0000000000146,3578.4,True,0.74,14.35011,EMACross,128.00000000002,34,SR_TP,1069.0000000000055,7,3578.745,True,1.04,9.99026,SR_TP,1034.5000000000255,7
6415,2025-09-05 18:32:00,BUY,3589.4,1063.9999999999873,3600.04,True,0.75,14.25409,EMACross,455.99999999999454,67,SR_TP,1063.9999999999873,60,3598.71375,True,1.0,9.35023,SR_TP,931.37499999998,37
6476,2025-09-05 19:33:00,BUY,3598.74,73.00000000000182,3616.48,True,1.31,13.54555,StructBreak,-340.99999999998545,5,StructBreak,-340.99999999998545,5,3613.435,True,1.89,7.7683,StructBreak,-340.99999999998545,5
6537,2025-09-05 20:34:00,BUY,3596.27,111.00000000001273,3616.48,True,1.59,12.67281,TimeExit,-148.99999999997817,8,TimeExit,-148.99999999997817,8,3613.435,True,2.68,6.40563,TimeExit,-148.99999999997817,8
6614,2025-09-05 21:51:00,BUY,3595.64,30.00000000001819,3616.48,True,1.79,11.62177,TimeExit,-19.99999999998181,8,TimeExit,-19.99999999998181,8,3598.71375,True,0.67,4.60636,TimeExit,-19.99999999998181,8
6675,2025-09-05 22:52:00,BUY,3594.99,181.00000000004002,3616.48,True,2.04,10.52686,StructBreak,-275.0,8,StructBreak,-275.0,8,3598.71375,True,0.98,3.78601,StructBreak,-275.0,8
6736,2025-09-05 23:53:00,SELL,3588.44,1094.0000000000055,3578.4,True,0.97,10.34195,StructBreak,-311.00000000001273,8,SR_TP,1003.9999999999964,5,3584.85,True,0.96,3.73688,SR_TP,359.00000000001455,5
6814,2025-09-08 02:13:00,SELL,3589.4,390.0000000000091,3578.4,True,1.02,10.82617,TimeExit,-140.99999999998545,8,TimeExit,-140.99999999998545,8,3584.85,True,0.83,5.48707,TimeExit,-140.99999999998545,8
6875,2025-09-08 03:14:00,SELL,3589.29,444.00000000000546,3578.4,True,1.05,10.39068,TimeExit,-1.0000000000218279,8,TimeExit,-1.0000000000218279,8,3584.85,True,0.94,4.70316,TimeExit,-1.0000000000218279,8
6938,2025-09-08 04:17:00,SELL,3585.55,70.00000000002728,3578.4,True,0.67,10.62926,TimeExit,-423.0000000000018,8,TimeExit,-423.0000000000018,8,3578.745,True,1.21,5.60724,TimeExit,-423.0000000000018,8
7004,2025-09-08 05:23:00,SELL,3590.05,1051.0000000000218,3578.4,True,1.13,10.28403,EMACross,-1.999999999998181,3,EMACross(FB),-1.999999999998181,3,3584.85,True,0.93,5.60719,EMACross(FB),-1.999999999998181,3
7065,2025-09-08 06:24:00,SELL,3587.4,786.0000000000127,3578.4,True,0.88,10.18082,EMACross,413.0000000000109,59,EMACross(FB),413.0000000000109,59,3578.745,True,1.62,5.33735,EMACross(FB),413.0000000000109,59
7126,2025-09-08 07:25:00,BUY,3582.89,1162.0000000000346,3600.04,True,1.8,9.52071,TimeExit,-4.999999999972715,8,TimeExit,-4.999999999972715,8,3598.71375,True,3.6,4.39147,TimeExit,-4.999999999972715,8
7187,2025-09-08 08:26:00,BUY,3584.13,2610.9999999999673,3600.04,True,1.65,9.64862,StructBreak,-261.00000000001273,4,StructBreak,-261.00000000001273,4,3598.71375,True,4.12,3.53842,StructBreak,-261.00000000001273,4
7248,2025-09-08 09:27:00,BUY,3593.7,2358.000000000038,3600.04,True,0.66,9.6168,TimeExit,-29.999999999972715,8,TimeExit,-29.999999999972715,8,3598.71375,True,1.2,4.19324,TimeExit,-29.999999999972715,8
7309,2025-09-08 10:28:00,BUY,3608.02,926.0000000000218,3616.48,True,0.8,10.61856,TimeExit,-15.000000000009095,23,TimeExit,-15.000000000009095,23,3613.435,True,1.11,4.87081,SR_TP,541.4999999999964,11
7370,2025-09-08 11:29:00,BUY,3612.59,990.9999999999854,3628.11,True,1.47,10.54142,TimeExit,-113.00000000001091,8,TimeExit,-113.00000000001091,8,3622.24125,True,1.77,5.44505,TimeExit,-113.00000000001091,8
7433,2025-09-08 12:32:00,SELL,3610.96,-0.9999999999763531,3600.04,True,1.09,9.9799,TimeExit,-286.00000000001273,8,TimeExit,-286.00000000001273,8,3598.71375,True,2.57,4.76093,TimeExit,-286.00000000001273,8
7494,2025-09-08 13:33:00,BUY,3617.88,392.99999999998363,3628.11,True,1.04,9.85858,TimeExit,-70.00000000002728,8,TimeExit,-70.00000000002728,8,3622.24125,True,0.91,4.7775,TimeExit,-70.00000000002728,8
7555,2025-09-08 14:34:00,BUY,3616.41,1566.000000000031,3628.11,True,1.23,9.50943,StructBreak,-212.99999999996544,6,StructBreak,-212.99999999996544,6,3622.24125,True,1.34,4.34493,StructBreak,-212.99999999996544,6
7616,2025-09-08 15:35:00,BUY,3618.28,1929.9999999999727,3628.11,True,1.01,9.73484,EMACross,660.9999999999673,53,SR_TP,982.9999999999927,27,3622.24125,True,0.88,4.47607,SR_TP,396.12499999998363,18
7677,2025-09-08 16:36:00,SELL,3624.73,180.0000000000182,3616.48,True,0.77,10.65153,StructBreak,-686.9999999999891,8,StructBreak,-686.9999999999891,8,3613.435,True,1.79,6.31207,StructBreak,-686.9999999999891,8
7738,2025-09-08 17:37:00,SELL,3634.81,165.0000000000091,3628.11,True,0.62,10.82333,EMACross,21.99999999997999,2,EMACross(FB),21.99999999997999,2,3627.49,True,1.08,6.76166,EMACross(FB),21.99999999997999,2
7799,2025-09-08 18:38:00,SELL,3633.85,65.99999999998545,3628.11,True,0.52,11.13755,TimeExit,-378.00000000002,8,TimeExit,-378.00000000002,8,3627.49,True,0.96,6.60567,TimeExit,-378.00000000002,8
7860,2025-09-08 19:39:00,SELL,3637.2,538.9999999999873,3628.11,True,0.87,10.43788,TimeExit,-222.00000000002547,8,TimeExit,-222.00000000002547,8,3627.49,True,1.71,5.66972,TimeExit,-222.00000000002547,8
7928,2025-09-08 20:47:00,SELL,3634.14,232.99999999999272,3628.11,True,0.59,10.19283,TimeExit,-1.0000000000218279,8,TimeExit,-1.0000000000218279,8,3627.49,True,1.47,4.53421,TimeExit,-1.0000000000218279,8
7989,2025-09-08 21:48:00,BUY,3634.38,358.9999999999691,3645.135,True,1.14,9.46845,TimeExit,-9.000000000014552,26,TimeExit,-9.000000000014552,26,3644.613896484375,True,2.81,3.63602,TimeExit,-9.000000000014552,26
8050,2025-09-08 22:49:00,BUY,3635.4,256.9999999999709,3645.135,True,1.09,8.89532,EMACross,44.99999999998181,25,EMACross(FB),44.99999999998181,25,3644.613896484375,True,2.8,3.29636,EMACross(FB),44.99999999998181,25
8111,2025-09-08 23:50:00,BUY,3637.05,71.00000000000364,3645.135,True,0.99,8.17328,TimeExit,-128.00000000002,8,TimeExit,-128.00000000002,8,3644.613896484375,True,2.66,2.8453,TimeExit,-128.00000000002,8
8172,2025-09-09 01:52:00,SELL,3630.59,248.00000000000182,3616.48,True,1.73,8.13684,TimeExit,-73.99999999997817,17,TimeExit,-73.99999999997817,17,3627.49,True,1.0,3.09911,TimeExit,-73.99999999997817,17
8233,2025-09-09 02:53:00,BUY,3634.75,1261.0000000000127,3645.135,True,1.28,8.11193,TimeExit,-65.99999999998545,9,TimeExit,-65.99999999998545,9,3644.613896484375,True,3.07,3.21468,TimeExit,-65.99999999998545,9
8294,2025-09-09 03:54:00,BUY,3639.74,1477.0000000000437,3645.135,True,0.67,8.03301,TimeExit,-107.99999999999272,12,TimeExit,-107.99999999999272,12,3644.613896484375,True,1.52,3.21291,TimeExit,-107.99999999999272,12
8355,2025-09-09 04:55:00,BUY,3646.01,850.0,3658.3950000000004,True,1.46,8.47794,TimeExit,-45.000000000027285,9,TimeExit,-45.000000000027285,9,3649.3999999999996,True,0.83,4.10503,TimeExit,-45.000000000027285,9
8416,2025-09-09 05:56:00,SELL,3647.31,459.9999999999909,3628.11,True,2.22,8.63821,TimeExit,-332.9999999999927,8,TimeExit,-332.9999999999927,8,3644.613896484375,True,0.59,4.58197,TimeExit,-332.9999999999927,8
8480,2025-09-09 07:00:00,BUY,3646.18,1310.0000000000364,3658.3950000000004,True,1.35,9.05555,EMACross,676.0000000000218,79,EMACross(FB),676.0000000000218,79,3649.3999999999996,True,0.71,4.51871,SR_TP,321.99999999998,21
8541,2025-09-09 08:01:00,BUY,3655.2,408.0000000000382,3674.61,True,2.22,8.72547,TimeExit,-36.999999999989086,13,TimeExit,-36.999999999989086,13,3657.96,True,0.71,3.89612,TimeExit,-36.999999999989086,13
8602,2025-09-09 09:02:00,SELL,3653.01,1639.0000000000327,3645.135,True,0.77,10.18874,EMACross,498.0000000000018,39,SR_TP,787.5,3,3649.3999999999996,True,0.61,5.89358,SR_TP,361.0000000000582,3
8678,2025-09-09 10:18:00,SELL,3644.95,333.9999999999691,3628.11,True,1.67,10.08224,EMACross,-350.0,5,EMACross(FB),-350.0,5,3627.49,True,2.66,6.57062,EMACross(FB),-350.0,5
8754,2025-09-09 11:34:00,BUY,3646.44,1017.9999999999836,3658.3950000000004,True,1.2,9.95261,EMACross,602.9999999999745,73,EMACross(FB),602.9999999999745,73,3649.3999999999996,True,0.51,5.85539,SR_TP,295.99999999995816,8
8817,2025-09-09 12:37:00,SELL,3653.68,488.99999999998727,3645.135,True,0.87,9.81493,TimeExit,-28.00000000002001,24,TimeExit,-28.00000000002001,24,3649.3999999999996,True,0.8,5.32407,TimeExit,-28.00000000002001,24
8878,2025-09-09 13:38:00,SELL,3652.0,580.0000000000182,3645.135,True,0.73,9.46627,TimeExit,-19.99999999998181,20,TimeExit,-19.99999999998181,20,3649.3999999999996,True,0.6,4.33221,SR_TP,260.0000000000364,8
8951,2025-09-09 14:51:00,SELL,3651.01,735.0000000000364,3645.135,True,0.64,9.18944,TimeExit,-54.999999999972715,15,TimeExit,-54.999999999972715,15,3644.613896484375,True,1.57,4.0748,TimeExit,-54.999999999972715,15
9012,2025-09-09 15:52:00,SELL,3647.0,1094.9999999999818,3628.11,True,1.98,9.52285,EMACross,-42.99999999998363,7,EMACross(FB),-42.99999999998363,7,3627.49,True,3.93,4.96915,EMACross(FB),-42.99999999998363,7
9073,2025-09-09 16:53:00,BUY,3665.51,909.9999999999909,3674.61,True,0.81,11.1758,StructBreak,-828.00000000002,10,SR_TP,909.9999999999909,7,3674.61,True,1.4,6.5142,SR_TP,909.9999999999909,7
9136,2025-09-09 17:56:00,BUY,3646.89,249.00000000002365,3658.3950000000004,True,0.78,14.82703,TimeExit,-558.9999999999691,8,TimeExit,-558.9999999999691,8,3657.96,True,1.05,10.56184,TimeExit,-558.9999999999691,8
9197,2025-09-09 18:57:00,BUY,3643.23,615.0000000000091,3658.3950000000004,True,0.98,15.46076,EMACross,273.0000000000018,32,EMACross(FB),273.0000000000018,32,3649.3999999999996,True,0.63,9.85711,EMACross(FB),273.0000000000018,32
9261,2025-09-09 20:01:00,SELL,3645.84,612.0000000000346,3628.11,True,1.37,12.91577,TimeExit,-4.999999999972715,20,TimeExit,-4.999999999972715,20,3627.49,True,2.74,6.69279,TimeExit,-4.999999999972715,20
9327,2025-09-09 21:07:00,BUY,3643.65,142.99999999998363,3658.3950000000004,True,1.24,11.90833,TimeExit,-9.000000000014552,15,TimeExit,-9.000000000014552,15,3649.3999999999996,True,1.13,5.09755,TimeExit,-9.000000000014552,15
9393,2025-09-09 22:13:00,SELL,3636.81,1521.0000000000036,3628.11,True,0.72,12.01789,EMACross,532.9999999999927,73,EMACross(FB),532.9999999999927,73,3627.49,True,2.07,4.49766,EMACross(FB),532.9999999999927,73
9461,2025-09-09 23:21:00,BUY,3630.89,982.0000000000164,3645.135,True,1.26,11.30484,TimeExit,-35.99999999996726,14,TimeExit,-35.99999999996726,14,3644.613896484375,True,3.52,3.90175,TimeExit,-35.99999999996726,14
9527,2025-09-10 01:28:00,SELL,3626.26,310.0000000000364,3616.48,True,0.84,11.69619,TimeExit,-106.9999999999709,8,TimeExit,-106.9999999999709,8,3622.24125,True,0.82,4.87164,TimeExit,-106.9999999999709,8
9588,2025-09-10 02:29:00,BUY,3637.99,142.00000000000728,3645.135,True,0.64,11.1167,TimeExit,-206.9999999999709,8,TimeExit,-206.9999999999709,8,3644.613896484375,True,1.32,5.00535,TimeExit,-206.9999999999709,8
9649,2025-09-10 03:30:00,SELL,3628.92,867.0000000000073,3616.48,True,1.1,11.35181,EMACross,101.00000000002183,41,EMACross(FB),101.00000000002183,41,3622.24125,True,1.34,4.98977,SR_TP,667.8750000000036,22
9719,2025-09-10 04:40:00,BUY,3627.42,1081.999999999971,3645.135,True,1.54,11.49423,EMACross,686.9999999999891,55,EMACross(FB),686.9999999999891,55,3644.613896484375,True,2.86,6.01947,EMACross(FB),686.9999999999891,55
9783,2025-09-10 05:44:00,BUY,3635.87,700.0,3645.135,True,0.84,11.04167,TimeExit,-8.999999999969077,12,TimeExit,-8.999999999969077,12,3644.613896484375,True,1.6,5.45623,TimeExit,-8.999999999969077,12
9844,2025-09-10 06:45:00,BUY,3635.77,957.9999999999927,3645.135,True,0.93,10.07611,EMACross,624.0000000000236,93,EMACross(FB),624.0000000000236,93,3644.613896484375,True,2.2,4.0151,EMACross(FB),624.0000000000236,93
9911,2025-09-10 07:52:00,BUY,3642.84,475.99999999997635,3658.3950000000004,True,1.61,9.6433,TimeExit,-11.000000000012733,21,TimeExit,-11.000000000012733,21,3644.613896484375,True,0.51,3.51083,TimeExit,-11.000000000012733,21
9972,2025-09-10 08:53:00,SELL,3642.03,131.00000000004002,3628.11,True,1.53,9.09486,EMACross,-87.99999999996544,6,EMACross(FB),-87.99999999996544,6,3627.49,True,4.04,3.60068,EMACross(FB),-87.99999999996544,6
10033,2025-09-10 09:54:00,BUY,3645.31,313.0000000000109,3658.3950000000004,True,1.49,8.79954,EMACross,-294.00000000000546,7,EMACross(FB),-294.00000000000546,7,3649.3999999999996,True,1.0,4.0849,EMACross(FB),-294.00000000000546,7
10094,2025-09-10 10:55:00,BUY,3645.89,1011.0000000000127,3658.3950000000004,True,1.46,8.59294,EMACross,-190.0000000000091,4,EMACross(FB),-190.0000000000091,4,3649.3999999999996,True,0.8,4.41247,EMACross(FB),-190.0000000000091,4
10155,2025-09-10 11:56:00,BUY,3647.05,1046.0000000000036,3658.3950000000004,True,1.38,8.22321,TimeExit,-120.00000000002728,8,TimeExit,-120.00000000002728,8,3649.3999999999996,True,0.58,4.08419,TimeExit,-120.00000000002728,8
10216,2025-09-10 12:57:00,BUY,3654.64,287.00000000003456,3674.61,True,2.32,8.60012,TimeExit,-2.999999999974534,8,TimeExit,-2.999999999974534,8,3657.96,True,0.85,3.91959,TimeExit,-2.999999999974534,8
10280,2025-09-10 14:01:00,SELL,3653.94,1357.9999999999927,3645.135,True,1.07,8.19751,TimeExit,-46.99999999997999,8,TimeExit,-46.99999999997999,8,3649.3999999999996,True,1.19,3.81161,TimeExit,-46.99999999997999,8
10341,2025-09-10 15:02:00,SELL,3649.18,881.9999999999709,3628.11,True,2.24,9.38851,TimeExit,-33.0000000000382,10,TimeExit,-33.0000000000382,10,3644.613896484375,True,1.26,3.63703,TimeExit,-33.0000000000382,10
10403,2025-09-10 16:04:00,SELL,3646.44,436.9999999999891,3628.11,True,1.88,9.72471,TimeExit,-175.0,12,TimeExit,-175.0,12,3627.49,True,3.2,5.91686,TimeExit,-175.0,12
