entry_idx,entry_dt,dir,entry_price,impulse_start,h1_atr,sr_target,sr_found,sr_dist_atr,oracle_pnl,oracle_bar,conv_exit_idx,conv_reason,conv_pnl,conv_bars,conv_efficiency,sr_exit_idx,sr_reason,sr_pnl,sr_bars,sr_efficiency,sro_exit_idx,sro_reason,sro_pnl,sro_bars,sro_efficiency
27834,2025-12-20 08:54:00,SELL,88286.5,88349.8,396.73921,88048.85,True,0.6,116.30000000000291,52,27840,TimeExit,-27.0,6,-23.215821152192024,27840,TimeExit,-27.0,6,-23.215821152192024,27900.0,TimeExit,-16.19999999999709,66.0,-13.929492691312712
27897,2025-12-20 09:57:00,BUY,88228.2,88170.2,363.94731,88893.7,True,1.83,188.5,10,27926,EMACross,38.30000000000291,29,20.318302387269448,27926,EMACross(FB),38.30000000000291,29,20.318302387269448,27930.0,TimeExit,-10.0,33.0,-5.305039787798409
27958,2025-12-20 11:28:00,BUY,88291.4,88247.6,310.75509,88893.7,True,1.94,33.40000000000873,3,27964,TimeExit,-14.0,6,-41.9161676646597,27964,TimeExit,-14.0,6,-41.9161676646597,27973.0,StructBreak,-51.39999999999418,15.0,-153.8922155688046
28019,2025-12-20 12:29:00,SELL,88150.3,88270.9,289.85441,87709.3,True,1.52,57.60000000000582,43,28029,TimeExit,-15.099999999991269,10,-26.215277777759972,28029,TimeExit,-15.099999999991269,10,-26.215277777759972,28049.0,TimeExit,-0.19999999999708962,30.0,-0.3472222222171344
28080,2025-12-20 13:30:00,BUY,88257.2,88092.7,278.98049,88893.7,True,2.28,70.10000000000582,92,28086,TimeExit,-35.59999999999127,6,-50.78459343792912,28086,TimeExit,-35.59999999999127,6,-50.78459343792912,28110.0,TimeExit,-8.19999999999709,30.0,-11.697574893004862
28141,2025-12-20 14:31:00,SELL,88197.6,88293.7,261.43643,88048.85,True,0.57,388.20000000001164,50,28147,TimeExit,-9.89999999999418,6,-2.5502318392565386,28147,TimeExit,-9.89999999999418,6,-2.5502318392565386,28171.0,TimeExit,-40.5,30.0,-10.43276661514652
28202,2025-12-20 15:32:00,SELL,88037.1,88154.1,295.63157,87709.3,True,1.11,48.30000000000291,35,28208,TimeExit,-27.5,6,-56.9358178053796,28208,TimeExit,-27.5,6,-56.9358178053796,28214.0,StructBreak,-133.5,12.0,-276.39751552793365
28263,2025-12-20 16:33:00,BUY,88084.6,88034.8,292.33403,88893.7,True,2.77,175.09999999999127,24,28304,EMACross,98.89999999999418,41,56.48201027983958,28304,EMACross(FB),98.89999999999418,41,56.48201027983958,28309.0,StructBreak,-73.90000000000873,46.0,-42.20445459738002
28324,2025-12-20 17:34:00,SELL,88105.5,88201.0,287.40282,87709.3,True,1.38,16.69999999999709,6,28330,TimeExit,-12.0,6,-71.85628742516222,28330,TimeExit,-12.0,6,-71.85628742516222,28354.0,TimeExit,-77.39999999999418,30.0,-463.47305389226153
28385,2025-12-20 18:35:00,SELL,88129.1,88202.4,264.08245,87709.3,True,1.59,40.30000000000291,35,28394,TimeExit,-0.8999999999941792,9,-2.23325062033279,28394,TimeExit,-0.8999999999941792,9,-2.23325062033279,28415.0,TimeExit,-67.79999999998836,30.0,-168.23821339946267
28446,2025-12-20 19:36:00,BUY,88190.3,88146.2,249.45812,88893.7,True,2.82,230.1999999999971,80,28451,EMACross,-13.5,5,-5.864465682015712,28451,EMACross(FB),-13.5,5,-5.864465682015712,28474.0,StructBreak,-47.0,28.0,-20.417028670721372
28507,2025-12-20 20:37:00,BUY,88180.0,88175.9,254.0237,88893.7,True,2.81,240.5,19,28514,TimeExit,-3.5,7,-1.4553014553014554,28514,TimeExit,-3.5,7,-1.4553014553014554,28706.0,StructBreak,-9.60000000000582,199.0,-3.991683991686412
28568,2025-12-20 21:38:00,SELL,88233.3,88260.4,238.66054,88048.85,True,0.77,52.0,14,28601,TimeExit,-5.399999999994179,33,-10.384615384604192,28601,TimeExit,-5.399999999994179,33,-10.384615384604192,28601.0,TimeExit,-5.399999999994179,33.0,-10.384615384604192
28631,2025-12-20 22:41:00,SELL,88220.7,88305.9,221.5458,88048.85,True,0.78,89.89999999999418,102,28637,TimeExit,-3.5,6,-3.893214682981342,28637,TimeExit,-3.5,6,-3.893214682981342,28659.0,StructBreak,-94.69999999999709,28.0,-105.33926585094908
28692,2025-12-20 23:42:00,SELL,88285.7,88333.3,226.92636,88048.85,True,1.04,154.89999999999418,41,28742,EMACross,52.59999999999127,50,33.95739186571546,28742,EMACross(FB),52.59999999999127,50,33.95739186571546,28756.0,TimeExit,0.0,64.0,0.0
28753,2025-12-21 00:43:00,BUY,88262.6,88130.8,224.20952,88893.7,True,2.81,161.0,107,28759,TimeExit,-2.2000000000116415,6,-1.3664596273364233,28759,TimeExit,-2.2000000000116415,6,-1.3664596273364233,28791.0,TimeExit,-3.5,38.0,-2.1739130434782608
28816,2025-12-21 01:46:00,BUY,88313.0,88262.4,217.15491,88893.7,True,2.67,110.60000000000582,44,28837,TimeExit,-4.0,21,-3.6166365280287422,28837,TimeExit,-4.0,21,-3.6166365280287422,28868.0,TimeExit,-14.10000000000582,52.0,-12.74864376130658
28877,2025-12-21 02:47:00,SELL,88318.3,88423.6,206.88092,88048.85,True,1.3,462.8000000000029,100,28883,TimeExit,-27.69999999999709,6,-5.98530682800279,28883,TimeExit,-27.69999999999709,6,-5.98530682800279,28946.0,SR_TP,269.4499999999971,69.0,58.22169403629979
28938,2025-12-21 03:48:00,SELL,88098.1,88281.4,229.72347,87709.3,True,1.69,242.60000000000582,39,28944,TimeExit,-18.69999999999709,6,-7.708161582851048,28944,TimeExit,-18.69999999999709,6,-7.708161582851048,29028.0,TimeExit,-21.89999999999418,90.0,-9.027205276172158
29006,2025-12-21 04:56:00,SELL,87935.3,88044.0,237.52034,87709.3,True,0.95,8.69999999999709,4,29012,TimeExit,-74.89999999999418,6,-860.9195402301061,29012,TimeExit,-74.89999999999418,6,-860.9195402301061,29013.0,StructBreak,-112.80000000000291,7.0,-1296.5517241383982
29067,2025-12-21 05:57:00,SELL,88070.3,88065.8,234.77096,87709.3,True,1.54,31.10000000000582,6,29068,StructBreak,0.0,1,0.0,29068,StructBreak,0.0,1,0.0,29068.0,StructBreak,0.0,1.0,0.0
29128,2025-12-21 06:58:00,SELL,88064.0,88103.4,217.02817,87709.3,True,1.63,19.69999999999709,6,29137,TimeExit,-10.89999999999418,9,-55.329949238557305,29137,TimeExit,-10.89999999999418,9,-55.329949238557305,29145.0,StructBreak,-49.10000000000582,17.0,-249.23857868026943
29189,2025-12-21 07:59:00,BUY,88124.1,88084.9,201.49108,88893.7,True,3.82,70.09999999999127,17,29223,EMACross,13.299999999988358,34,18.972895863038538,29223,EMACross(FB),13.299999999988358,34,18.972895863038538,29229.0,TimeExit,-23.80000000000291,40.0,-33.95149786020809
29250,2025-12-21 09:00:00,SELL,88090.0,88124.3,184.04663,87709.3,True,2.07,46.19999999999709,43,29252,StructBreak,-54.69999999999709,2,-118.39826839826956,29252,StructBreak,-54.69999999999709,2,-118.39826839826956,29252.0,StructBreak,-54.69999999999709,2.0,-118.39826839826956
29311,2025-12-21 10:01:00,BUY,88150.9,88043.8,244.40708,88893.7,True,3.04,918.2000000000116,113,29317,TimeExit,-4.099999999991269,6,-0.44652581136911534,29317,TimeExit,-4.099999999991269,6,-0.44652581136911534,29406.0,SR_TP,742.8000000000029,95.0,80.89740797211866
29372,2025-12-21 11:02:00,BUY,88676.6,88444.9,289.1928,88893.7,True,0.75,392.5,52,29378,TimeExit,-147.40000000000873,6,-37.55414012739076,29378,TimeExit,-147.40000000000873,6,-37.55414012739076,29406.0,SR_TP,217.09999999999127,34.0,55.3121019108258
29433,2025-12-21 12:03:00,BUY,88901.3,88794.1,304.0471,89722.725,True,2.7,20.19999999999709,1,29439,TimeExit,-41.30000000000291,6,-204.45544554459835,29439,TimeExit,-41.30000000000291,6,-204.45544554459835,29441.0,StructBreak,-124.80000000000291,8.0,-617.8217821783212
29494,2025-12-21 13:04:00,SELL,88577.4,88735.1,287.10748,88048.85,True,1.84,303.1999999999971,120,29500,TimeExit,-80.20000000001164,6,-26.451187335096442,29500,TimeExit,-80.20000000001164,6,-26.451187335096442,29524.0,TimeExit,-73.80000000000291,30.0,-24.340369393141035
29555,2025-12-21 14:05:00,BUY,88696.5,88576.8,310.77315,88893.7,True,0.63,219.8000000000029,17,29590,EMACross,33.60000000000582,35,15.2866242038241,29570,SR_TP,197.1999999999971,15,89.71792538671268,29570.0,SR_TP,197.1999999999971,15.0,89.71792538671268
29616,2025-12-21 15:06:00,SELL,88345.4,88693.9,418.3234,88048.85,True,0.71,768.8999999999942,46,29622,TimeExit,-110.5,6,-14.371179607231218,29622,TimeExit,-110.5,6,-14.371179607231218,29640.0,SR_TP,296.54999999998836,24.0,38.56808427623756
29679,2025-12-21 16:09:00,BUY,88034.8,87576.5,433.61361,88893.7,True,1.98,211.59999999999127,105,29685,TimeExit,-109.80000000000291,6,-51.89035916824548,29685,TimeExit,-109.80000000000291,6,-51.89035916824548,29709.0,TimeExit,-78.69999999999709,30.0,-37.19281663516084
29746,2025-12-21 17:16:00,SELL,87896.2,88070.3,436.11846,87338.0,True,1.28,102.19999999999709,4,29752,TimeExit,-0.3000000000029104,6,-0.29354207436684826,29752,TimeExit,-0.3000000000029104,6,-0.29354207436684826,29767.0,StructBreak,-192.1999999999971,21.0,-188.06262230920018
29807,2025-12-21 18:17:00,SELL,88035.2,88150.3,429.18267,87709.3,True,0.76,103.5,115,29809,EMACross,-57.19999999999709,2,-55.26570048308898,29809,EMACross(FB),-57.19999999999709,2,-55.26570048308898,29810.0,StructBreak,-135.1999999999971,3.0,-130.62801932366867
29868,2025-12-21 19:18:00,BUY,88467.7,88318.7,400.82498,88893.7,True,1.06,37.10000000000582,103,29874,TimeExit,-42.89999999999418,6,-115.63342318055916,29874,TimeExit,-42.89999999999418,6,-115.63342318055916,29876.0,StructBreak,-182.09999999999127,8.0,-490.83557951472426
29929,2025-12-21 20:19:00,SELL,88069.8,88309.8,415.62832,87709.3,True,0.87,61.40000000000873,6,29938,TimeExit,-33.30000000000291,9,-54.23452768729344,29938,TimeExit,-33.30000000000291,9,-54.23452768729344,29959.0,TimeExit,-217.0,30.0,-353.42019543968917
29990,2025-12-21 21:20:00,SELL,88363.2,88504.8,414.38454,88048.85,True,0.76,186.8000000000029,101,30010,TimeExit,-7.900000000008731,20,-4.2291220556791265,30010,TimeExit,-7.900000000008731,20,-4.2291220556791265,30020.0,TimeExit,-52.19999999999709,30.0,-27.94432548179672
30051,2025-12-21 22:21:00,SELL,88298.9,88497.5,396.2666,88048.85,True,0.63,216.79999999998836,90,30068,TimeExit,-5.2000000000116415,17,-2.398523985245351,30068,TimeExit,-5.2000000000116415,17,-2.398523985245351,30105.0,TimeExit,-2.2000000000116415,54.0,-1.0147601476069004
30112,2025-12-21 23:22:00,BUY,88339.4,88179.9,380.63105,88893.7,True,1.46,468.1000000000058,100,30119,TimeExit,-5.899999999994179,7,-1.260414441357425,30119,TimeExit,-5.899999999994179,7,-1.260414441357425,30136.0,StructBreak,-178.0,24.0,-38.02606280709203
30173,2025-12-22 00:23:00,BUY,88263.9,88146.9,380.58691,88893.7,True,1.65,1352.4000000000087,113,30239,EMACross,177.20000000001164,66,13.102632357291519,30239,EMACross(FB),177.20000000001164,66,13.102632357291519,30276.0,SR_TP,629.8000000000029,103.0,46.569062407571636
30236,2025-12-22 01:26:00,SELL,88533.0,88639.5,390.05533,88048.85,True,1.24,177.10000000000582,7,30249,TimeExit,-0.6000000000058208,13,-0.3387916431427448,30249,TimeExit,-0.6000000000058208,13,-0.3387916431427448,30266.0,TimeExit,-87.10000000000582,30.0,-49.18125352908129
30305,2025-12-22 02:35:00,SELL,88954.8,89616.3,472.89462,88048.85,True,1.92,1077.199999999997,91,30308,EMACross,-170.8000000000029,3,-15.855922762718471,30308,EMACross(FB),-170.8000000000029,3,-15.855922762718471,30342.0,TimeExit,-50.89999999999418,37.0,-4.7252135165237945
30366,2025-12-22 03:36:00,BUY,89178.3,88927.3,512.54867,89722.725,True,1.06,94.39999999999418,4,30372,TimeExit,-36.80000000000291,6,-38.98305084746311,30372,TimeExit,-36.80000000000291,6,-38.98305084746311,30381.0,StructBreak,-341.90000000000873,15.0,-362.18220338986214
30427,2025-12-22 04:37:00,BUY,88494.8,88133.06,546.78218,88893.7,True,0.73,505.3999999999942,104,30433,TimeExit,-128.90000000000873,6,-25.504550850813263,30433,TimeExit,-128.90000000000873,6,-25.504550850813263,30529.0,SR_TP,398.8999999999942,102.0,78.92758211317744
30488,2025-12-22 05:38:00,BUY,88623.9,88577.4,550.45122,89722.725,True,2.0,406.70000000001164,74,30570,EMACross,296.0,82,72.78091959675228,30570,EMACross(FB),296.0,82,72.78091959675228,30771.0,SR_TP,1098.8250000000116,283.0,270.1807228915614
30549,2025-12-22 06:39:00,BUY,88917.4,88782.9,520.53772,89722.725,True,1.55,113.20000000001164,13,30566,TimeExit,-61.89999999999418,17,-54.681978798575805,30566,TimeExit,-61.89999999999418,17,-54.681978798575805,30579.0,TimeExit,-51.19999999999709,30.0,-45.22968197879136
30610,2025-12-22 07:40:00,BUY,88922.5,88746.6,483.41269,89722.725,True,1.66,266.1999999999971,114,30619,TimeExit,-15.80000000000291,9,-5.935386927123623,30619,TimeExit,-15.80000000000291,9,-5.935386927123623,30640.0,StructBreak,-194.89999999999418,30.0,-73.21562734785736
30671,2025-12-22 08:41:00,BUY,88905.2,88799.1,456.47767,89722.725,True,1.79,995.6999999999971,109,30681,TimeExit,-24.59999999999127,10,-2.4706236818310074,30681,TimeExit,-24.59999999999127,10,-2.4706236818310074,30771.0,SR_TP,817.5250000000087,100.0,82.1055538816924
30734,2025-12-22 09:44:00,BUY,89136.5,89050.2,437.14731,89722.725,True,1.34,764.3999999999942,46,30738,EMACross,-67.0,4,-8.76504447933026,30738,EMACross(FB),-67.0,4,-8.76504447933026,30739.0,StructBreak,-116.19999999999709,5.0,-15.201465201464936
30799,2025-12-22 10:49:00,SELL,89463.7,89900.9,488.84767,88893.7,True,1.17,262.9499999999971,1,30820,TimeExit,-30.5,21,-11.599163339037968,30820,TimeExit,-30.5,21,-11.599163339037968,30829.0,TimeExit,-62.5,30.0,-23.768777334094196
30861,2025-12-22 11:51:00,BUY,89708.7,89474.1,496.58798,90262.6,True,1.12,398.0,120,30873,TimeExit,-14.69999999999709,12,-3.6934673366826862,30873,TimeExit,-14.69999999999709,12,-3.6934673366826862,30891.0,TimeExit,-24.30000000000291,30.0,-6.105527638191686
30922,2025-12-22 12:52:00,BUY,89806.2,89690.7,464.53625,90262.6,True,0.98,782.5,101,30928,TimeExit,-33.89999999999418,6,-4.332268370606284,30928,TimeExit,-33.89999999999418,6,-4.332268370606284,30947.0,StructBreak,-160.59999999999127,25.0,-20.523961661340735
30983,2025-12-22 13:53:00,BUY,89939.4,89762.5,464.45142,90262.6,True,0.7,649.3000000000029,40,30989,TimeExit,-7.7999999999883585,6,-1.2012937009068727,30989,TimeExit,-7.7999999999883585,6,-1.2012937009068727,31012.0,SR_TP,323.20000000001164,29.0,49.77668258124291
31044,2025-12-22 14:54:00,SELL,90150.5,90372.3,501.40456,89722.725,True,0.85,721.1999999999971,107,31047,EMACross,-134.8000000000029,3,-18.691070438159105,31047,EMACross(FB),-134.8000000000029,3,-18.691070438159105,31094.0,SR_TP,427.7749999999942,50.0,59.31433721575095
31105,2025-12-22 15:55:00,SELL,89907.8,89972.0,514.00395,88893.7,True,1.97,725.1000000000058,88,31111,StructBreak,-96.69999999999709,6,-13.336091573575551,31111,StructBreak,-96.69999999999709,6,-13.336091573575551,31111.0,StructBreak,-96.69999999999709,6.0,-13.336091573575551
31167,2025-12-22 16:57:00,BUY,90090.7,89429.3,560.05676,90862.85,True,1.38,328.25,13,31173,TimeExit,-65.89999999999418,6,-20.076161462298302,31173,TimeExit,-65.89999999999418,6,-20.076161462298302,31193.0,StructBreak,-751.0999999999913,26.0,-228.81949733434618
31228,2025-12-22 17:58:00,BUY,89745.8,89205.5,650.21586,90262.6,True,0.79,367.8999999999942,30,31235,TimeExit,-0.5,7,-0.13590649633052676,31235,TimeExit,-0.5,7,-0.13590649633052676,31263.0,TimeExit,-55.5,35.0,-15.08562109268847
31291,2025-12-22 19:01:00,SELL,89437.9,89798.5,623.59147,88893.7,True,0.87,486.3999999999942,120,31328,EMACross,52.19999999999709,37,10.731907894736374,31328,EMACross(FB),52.19999999999709,37,10.731907894736374,31329.0,TimeExit,-19.80000000000291,38.0,-4.070723684211173
31352,2025-12-22 20:02:00,SELL,89380.2,89509.5,593.3126,88893.7,True,0.82,1436.3999999999942,118,31361,TimeExit,-44.0,9,-3.0632135895293913,31361,TimeExit,-44.0,9,-3.0632135895293913,31387.0,TimeExit,-30.30000000000291,35.0,-2.1094402673352155
31413,2025-12-22 21:03:00,SELL,88893.4,89481.5,671.93759,88048.85,True,1.26,987.1499999999942,74,31419,TimeExit,-30.5,6,-3.0897026794307023,31419,TimeExit,-30.5,6,-3.0897026794307023,31466.0,SR_TP,844.5499999999884,53.0,85.55437370207095
31474,2025-12-22 22:04:00,SELL,88157.9,88381.2,658.57925,87709.3,True,0.68,251.64999999999418,13,31480,TimeExit,-6.80000000000291,6,-2.702165706339387,31480,TimeExit,-6.80000000000291,6,-2.702165706339387,31504.0,TimeExit,-45.30000000000291,30.0,-18.00119213193084
31535,2025-12-22 23:05:00,BUY,88420.7,88128.9,623.62601,88893.7,True,0.76,394.0500000000029,108,31541,TimeExit,-119.59999999999127,6,-30.351478238799746,31541,TimeExit,-119.59999999999127,6,-30.351478238799746,31576.0,TimeExit,-57.89999999999418,41.0,-14.693566806241275
31596,2025-12-23 00:06:00,SELL,88239.7,88530.8,630.84254,87709.3,True,0.84,102.69999999999709,3,31602,TimeExit,-9.69999999999709,6,-9.444985394349917,31602,TimeExit,-9.69999999999709,6,-9.444985394349917,31626.0,TimeExit,-80.5,30.0,-78.38364167478314
31657,2025-12-23 01:07:00,BUY,88578.1,88457.75,583.37021,88893.7,True,0.54,360.29999999998836,92,31666,TimeExit,-9.700000000011642,9,-2.6922009436613807,31666,TimeExit,-9.700000000011642,9,-2.6922009436613807,31687.0,TimeExit,-93.70000000001164,30.0,-26.006106022762882
31720,2025-12-23 02:10:00,BUY,88500.9,88414.5,564.98751,88893.7,True,0.7,437.5,29,31781,EMACross,152.70000000001164,61,34.90285714285981,31748,SR_TP,392.8000000000029,28,89.78285714285781,31748.0,SR_TP,392.8000000000029,28.0,89.78285714285781
31782,2025-12-23 03:12:00,SELL,88666.4,88876.7,550.97584,88048.85,True,1.12,877.5999999999913,115,31839,EMACross,77.5,57,8.830902461258065,31839,EMACross(FB),77.5,57,8.830902461258065,31849.0,TimeExit,-25.5,67.0,-2.905651777575234
31846,2025-12-23 04:16:00,BUY,88665.8,88279.9,562.20573,89722.725,True,1.88,78.69999999999709,6,31864,TimeExit,-13.900000000008731,18,-17.66200762389993,31864,TimeExit,-13.900000000008731,18,-17.66200762389993,31871.0,StructBreak,-393.1000000000058,25.0,-499.4917407878276
31917,2025-12-23 05:27:00,BUY,88216.2,87788.8,561.23163,88893.7,True,1.21,140.6999999999971,57,31923,TimeExit,-9.19999999999709,6,-6.53873489694192,31923,TimeExit,-9.19999999999709,6,-6.53873489694192,31949.0,TimeExit,-52.30000000000291,32.0,-37.171286425020604
31978,2025-12-23 06:28:00,BUY,88235.2,88158.4,545.22742,88893.7,True,1.21,8.19999999999709,2,31981,StructBreak,-89.80000000000291,3,-1095.1219512199364,31981,StructBreak,-89.80000000000291,3,-1095.1219512199364,31981.0,StructBreak,-89.80000000000291,3.0,-1095.1219512199364
32039,2025-12-23 07:29:00,BUY,87997.8,87854.1,528.71709,88893.7,True,1.69,-3.400000000008731,1,32042,StructBreak,-177.0,3,,32042,StructBreak,-177.0,3,,32042.0,StructBreak,-177.0,3.0,
32100,2025-12-23 08:30:00,SELL,87140.7,87755.3,557.57481,83810.8,True,5.97,53.80000000000291,1,32106,TimeExit,-66.69999999999709,6,-123.97769516727412,32106,TimeExit,-66.69999999999709,6,-123.97769516727412,32130.0,TimeExit,-274.90000000000873,30.0,-510.966542750918
32161,2025-12-23 09:31:00,BUY,87589.4,87374.7,527.04484,88048.85,True,0.87,99.30000000000291,47,32167,TimeExit,-75.89999999999418,6,-76.43504531721244,32167,TimeExit,-75.89999999999418,6,-76.43504531721244,32191.0,TimeExit,-58.09999999999127,30.0,-58.50956696877097
32224,2025-12-23 10:34:00,BUY,87648.1,87516.3,492.39886,88048.85,True,0.81,20.5,4,32230,TimeExit,-38.60000000000582,6,-188.29268292685765,32230,TimeExit,-38.60000000000582,6,-188.29268292685765,32236.0,StructBreak,-180.0,12.0,-878.048780487805
32285,2025-12-23 11:35:00,SELL,87420.4,87614.3,469.71901,83810.8,True,7.68,128.39999999999418,3,32292,TimeExit,-2.900000000008731,7,-2.2585669782000486,32292,TimeExit,-2.900000000008731,7,-2.2585669782000486,32315.0,TimeExit,-177.3000000000029,30.0,-138.08411214954123
32348,2025-12-23 12:38:00,BUY,87600.7,87490.6,427.74314,88048.85,True,1.05,321.0,91,32354,TimeExit,-20.39999999999418,6,-6.355140186914074,32354,TimeExit,-20.39999999999418,6,-6.355140186914074,32526.0,StructBreak,-116.69999999999709,178.0,-36.35514018691498
32410,2025-12-23 13:40:00,SELL,87725.6,87872.2,414.55072,87338.0,True,0.93,309.90000000000873,117,32412,EMACross,-27.69999999999709,2,-8.938367215229528,32412,EMACross(FB),-27.69999999999709,2,-8.938367215229528,32439.0,StructBreak,-161.1999999999971,29.0,-52.01677960632222
32471,2025-12-23 14:41:00,BUY,87837.5,87585.4,407.39729,88048.85,True,0.52,108.80000000000291,8,32481,TimeExit,-5.30000000000291,10,-4.871323529414309,32481,TimeExit,-5.30000000000291,10,-4.871323529414309,32501.0,TimeExit,-96.0,30.0,-88.2352941176447
32532,2025-12-23 15:42:00,SELL,87642.5,87895.7,417.07766,87338.0,True,0.73,1051.25,75,32547,TimeExit,-29.69999999999709,15,-2.8252080856120894,32547,TimeExit,-29.69999999999709,15,-2.8252080856120894,32562.0,TimeExit,-126.39999999999418,30.0,-12.023781212841302
32593,2025-12-23 16:43:00,SELL,87454.2,87753.5,525.50063,83810.8,True,6.93,862.9499999999971,14,32628,EMACross,225.09999999999127,35,26.08494119010279,32628,EMACross(FB),225.09999999999127,35,26.08494119010279,32648.0,TimeExit,-37.10000000000582,55.0,-4.299206211252789
32674,2025-12-23 18:04:00,BUY,88071.9,87242.3,606.76981,88893.7,True,1.35,196.3000000000029,65,32680,TimeExit,-459.3999999999942,6,-234.02954661232164,32680,TimeExit,-459.3999999999942,6,-234.02954661232164,32704.0,TimeExit,-345.59999999999127,30.0,-176.05705552724714
32735,2025-12-23 19:05:00,BUY,88140.4,87793.3,673.9205,88893.7,True,1.12,127.80000000000291,4,32741,TimeExit,-153.59999999999127,6,-120.18779342722048,32741,TimeExit,-153.59999999999127,6,-120.18779342722048,32757.0,StructBreak,-388.0,22.0,-303.59937402190235
32796,2025-12-23 20:06:00,SELL,87435.8,87750.2,719.5311,83810.8,True,5.04,96.0,4,32802,TimeExit,-73.89999999999418,6,-76.9791666666606,32802,TimeExit,-73.89999999999418,6,-76.9791666666606,32807.0,StructBreak,-356.8999999999942,11.0,-371.77083333332723
32857,2025-12-23 21:07:00,SELL,87986.7,88034.3,676.98029,87338.0,True,0.96,464.3999999999942,59,32893,EMACross,175.8000000000029,36,37.85529715762384,32893,EMACross(FB),175.8000000000029,36,37.85529715762384,32950.0,TimeExit,-24.19999999999709,93.0,-5.211024978466278
32918,2025-12-23 22:08:00,SELL,87628.7,87860.8,698.90292,83810.8,True,5.46,99.19999999999709,62,32924,TimeExit,-13.900000000008731,6,-14.012096774202762,32924,TimeExit,-13.900000000008731,6,-14.012096774202762,32948.0,TimeExit,-201.8000000000029,30.0,-203.42741935484761
32979,2025-12-23 23:09:00,SELL,87552.9,88154.65,648.08919,83810.8,True,5.77,360.6999999999971,112,32985,TimeExit,-138.20000000001164,6,-38.31438868866447,32985,TimeExit,-138.20000000001164,6,-38.31438868866447,33009.0,TimeExit,-136.5,30.0,-37.84308289437236
33042,2025-12-24 00:12:00,SELL,87457.3,87769.9,633.66397,83810.8,True,5.75,288.5,73,33048,TimeExit,-103.59999999999127,6,-35.90987868283926,33048,TimeExit,-103.59999999999127,6,-35.90987868283926,33072.0,TimeExit,-167.39999999999418,30.0,-58.02426343154045
33103,2025-12-24 01:13:00,SELL,87273.8,87442.1,595.29544,83810.8,True,5.82,105.0,12,33115,TimeExit,-4.19999999999709,12,-3.999999999997228,33115,TimeExit,-4.19999999999709,12,-3.999999999997228,33120.0,StructBreak,-192.39999999999418,17.0,-183.2380952380897
33169,2025-12-24 02:19:00,SELL,87328.0,87651.2,571.51605,83810.8,True,6.15,80.30000000000291,2,33179,TimeExit,-2.3999999999941792,10,-2.988792029880563,33179,TimeExit,-2.3999999999941792,10,-2.988792029880563,33199.0,TimeExit,-216.0,30.0,-268.9912826899031
33239,2025-12-24 03:29:00,SELL,87656.4,87772.5,541.28724,87338.0,True,0.59,808.6999999999971,96,33246,TimeExit,-78.90000000000873,7,-9.75639915914542,33246,TimeExit,-78.90000000000873,7,-9.75639915914542,33281.0,SR_TP,318.3999999999942,42.0,39.37183133423956
33309,2025-12-24 04:39:00,SELL,87249.9,87464.0,564.35561,83810.8,True,6.09,402.1999999999971,26,33351,EMACross,22.29999999998836,42,5.544505221280089,33351,EMACross(FB),22.29999999998836,42,5.544505221280089,33363.0,TimeExit,-0.3000000000029104,54.0,-0.07458975634085345
33370,2025-12-24 05:40:00,BUY,87308.9,87124.6,560.60153,87709.3,True,0.71,145.5,29,33414,EMACross,34.90000000000873,44,23.986254295538647,33414,EMACross(FB),34.90000000000873,44,23.986254295538647,33415.0,TimeExit,-5.399999999994179,45.0,-3.711340206181567
33431,2025-12-24 06:41:00,SELL,87282.2,87393.7,536.60132,83810.8,True,6.47,506.3000000000029,65,33437,TimeExit,-10.400000000008731,6,-2.054118111793141,33437,TimeExit,-10.400000000008731,6,-2.054118111793141,33819.0,TimeExit,-7.5,388.0,-1.481335176772656
33492,2025-12-24 07:42:00,SELL,86973.8,87243.5,527.40115,83810.8,True,6.0,197.90000000000873,4,33505,TimeExit,-0.8999999999941792,13,-0.45477513895610894,33505,TimeExit,-0.8999999999941792,13,-0.45477513895610894,33533.0,TimeExit,-23.89999999999418,41.0,-12.076806467909613
33553,2025-12-24 08:43:00,BUY,86991.1,86910.9,493.50766,87338.0,True,0.7,178.0,65,33563,TimeExit,-16.0,10,-8.98876404494382,33563,TimeExit,-16.0,10,-8.98876404494382,33591.0,TimeExit,-6.7000000000116415,38.0,-3.764044943826765
33614,2025-12-24 09:44:00,BUY,87140.7,86960.4,464.66664,87709.3,True,1.22,28.40000000000873,4,33620,TimeExit,-16.5,6,-58.09859154927791,33620,TimeExit,-16.5,6,-58.09859154927791,33628.0,StructBreak,-181.0,14.0,-637.3239436617758
33677,2025-12-24 10:47:00,BUY,86919.4,86779.4,445.81775,87338.0,True,0.94,228.10000000000582,115,33679,EMACross,-38.5,2,-16.878562034195095,33679,EMACross(FB),-38.5,2,-16.878562034195095,33689.0,StructBreak,-143.0,12.0,-62.69180184129608
33740,2025-12-24 11:50:00,BUY,86856.7,86709.1,410.02872,87338.0,True,1.17,489.6000000000058,91,33746,TimeExit,-55.69999999999709,6,-11.376633986927374,33746,TimeExit,-55.69999999999709,6,-11.376633986927374,33831.0,SR_TP,481.3000000000029,91.0,98.30473856209093
