entry_idx,entry_dt,dir,entry_price,impulse_start,ma_match,oracle_pnl,oracle_bar,conv_exit_idx,conv_reason,conv_pnl,conv_bars,conv_efficiency,fr_exit_idx,fr_reason,fr_pnl,fr_bars,fr_efficiency,hyb_exit_idx,hyb_reason,hyb_pnl,hyb_bars,hyb_efficiency
32796,2025-12-23 20:06:00,SELL,87435.8,87750.2,MATCH,96.0,4,32802,TimeExit,-73.89999999999418,6,-76.9791666666606,32860.0,TrailStop,-342.59999999999127,64.0,-356.8749999999909,32826.0,TimeExit+FR,-537.8000000000029,30.0,-560.2083333333364
32857,2025-12-23 21:07:00,SELL,87986.7,88034.3,MISMATCH,464.3999999999942,59,32893,EMACross,175.8000000000029,36,37.85529715762384,32928.0,UnfavBreak,146.1999999999971,71.0,31.48148148148125,32893.0,H:EMACross,175.8000000000029,36.0,37.85529715762384
32918,2025-12-23 22:08:00,SELL,87628.7,87860.8,MATCH,99.19999999999709,62,32924,TimeExit,-13.900000000008731,6,-14.012096774202762,32928.0,UnfavBreak,-211.8000000000029,10.0,-213.50806451613823,32928.0,H:UnfavBreak,-211.8000000000029,10.0,-213.50806451613823
32979,2025-12-23 23:09:00,SELL,87552.9,88154.65,MATCH,360.6999999999971,112,32985,TimeExit,-138.20000000001164,6,-38.31438868866447,33023.0,TrailStop,-130.10000000000582,44.0,-36.06875519822758,33009.0,TimeExit+FR,-136.5,30.0,-37.84308289437236
33042,2025-12-24 00:12:00,SELL,87457.3,87769.9,MATCH,288.5,73,33048,TimeExit,-103.59999999999127,6,-35.90987868283926,33151.0,UnfavBreak,-73.89999999999418,109.0,-25.61525129982467,33072.0,TimeExit+FR,-167.39999999999418,30.0,-58.02426343154045
33103,2025-12-24 01:13:00,SELL,87273.8,87442.1,MATCH,105.0,12,33115,TimeExit,-4.19999999999709,12,-3.999999999997228,33151.0,UnfavBreak,-257.3999999999942,48.0,-245.1428571428516,33133.0,TimeExit+FR,-208.8000000000029,30.0,-198.85714285714562
33169,2025-12-24 02:19:00,SELL,87328.0,87651.2,MATCH,80.30000000000291,2,33179,TimeExit,-2.3999999999941792,10,-2.988792029880563,33241.0,TrailStop,-279.6999999999971,72.0,-348.3188044831718,33199.0,TimeExit+FR,-216.0,30.0,-268.9912826899031
33239,2025-12-24 03:29:00,SELL,87656.4,87772.5,MATCH,808.6999999999971,96,33246,TimeExit,-78.90000000000873,7,-9.75639915914542,33335.0,TrailStop,724.5,96.0,89.58822802027979,33335.0,H:TrailStop,724.5,96.0,89.58822802027979
33309,2025-12-24 04:39:00,SELL,87249.9,87464.0,MATCH,402.1999999999971,26,33351,EMACross,22.29999999998836,42,5.544505221280089,33335.0,TrailStop,318.0,26.0,79.06514172053762,33335.0,H:TrailStop,318.0,26.0,79.06514172053762
33370,2025-12-24 05:40:00,BUY,87308.9,87124.6,MATCH,145.5,29,33414,EMACross,34.90000000000873,44,23.986254295538647,33415.0,UnfavBreak,-5.399999999994179,45.0,-3.711340206181567,33415.0,TimeExit+FR,-5.399999999994179,45.0,-3.711340206181567
33431,2025-12-24 06:41:00,SELL,87282.2,87393.7,MISMATCH,506.3000000000029,65,33437,TimeExit,-10.400000000008731,6,-2.054118111793141,33548.0,UnfavBreak,246.3000000000029,117.0,48.64704720521459,33437.0,TimeExit+Conv,-10.400000000008731,6.0,-2.054118111793141
33492,2025-12-24 07:42:00,SELL,86973.8,87243.5,MATCH,197.90000000000873,4,33505,TimeExit,-0.8999999999941792,13,-0.45477513895610894,33548.0,UnfavBreak,-62.09999999999127,56.0,-31.379484588170047,33533.0,TimeExit+FR,-23.89999999999418,41.0,-12.076806467909613
33553,2025-12-24 08:43:00,BUY,86991.1,86910.9,MATCH,178.0,65,33563,TimeExit,-16.0,10,-8.98876404494382,33616.0,TrailStop,124.39999999999418,63.0,69.88764044943493,33591.0,TimeExit+FR,-6.7000000000116415,38.0,-3.764044943826765
33614,2025-12-24 09:44:00,BUY,87140.7,86960.4,MATCH,28.40000000000873,4,33620,TimeExit,-16.5,6,-58.09859154927791,33654.0,UnfavBreak,-351.59999999999127,40.0,-1238.0281690136733,33644.0,TimeExit+FR,-170.1999999999971,30.0,-599.2957746476928
33677,2025-12-24 10:47:00,BUY,86919.4,86779.4,MATCH,228.10000000000582,115,33679,EMACross,-38.5,2,-16.878562034195095,33729.0,UnfavBreak,-210.29999999998836,52.0,-92.19640508548136,33707.0,TimeExit+FR,-54.69999999999709,30.0,-23.980710214816174
33740,2025-12-24 11:50:00,BUY,86856.7,86709.1,MATCH,489.6000000000058,91,33746,TimeExit,-55.69999999999709,6,-11.376633986927374,33883.0,TrailStop,418.6000000000058,143.0,85.49836601307207,33883.0,H:TrailStop,418.6000000000058,143.0,85.49836601307207
33801,2025-12-24 12:51:00,BUY,87098.3,87043.9,MISMATCH,327.5,110,33807,TimeExit,-15.80000000000291,6,-4.82442748091692,33883.0,TrailStop,177.0,82.0,54.045801526717554,33807.0,TimeExit+Conv,-15.80000000000291,6.0,-4.82442748091692
33869,2025-12-24 13:59:00,SELL,87194.7,87286.2,MATCH,156.0,94,33879,TimeExit,-29.69999999999709,10,-19.03846153845967,33882.0,UnfavBreak,-82.60000000000582,13.0,-52.94871794872168,33882.0,H:UnfavBreak,-82.60000000000582,13.0,-52.94871794872168
33930,2025-12-24 15:00:00,BUY,87394.0,87295.7,MATCH,47.39999999999418,71,33938,TimeExit,-17.39999999999418,8,-36.7088607594859,33991.0,TrailStop,-61.89999999999418,61.0,-130.59071729958183,33960.0,TimeExit+FR,-125.30000000000291,30.0,-264.34599156122005
33991,2025-12-24 16:01:00,BUY,87332.1,87127.0,MATCH,109.29999999998836,10,34006,TimeExit,-12.200000000011642,15,-11.161939615748345,34144.0,TrailStop,138.6999999999971,153.0,126.89844464776931,34021.0,TimeExit+FR,-120.5,30.0,-110.24702653249116
34052,2025-12-24 17:02:00,BUY,87138.5,86742.9,MATCH,538.8999999999942,92,34058,TimeExit,-215.89999999999418,6,-40.06309148264919,34144.0,TrailStop,332.3000000000029,92.0,61.66264613100881,34082.0,TimeExit+FR,-116.19999999999709,30.0,-21.562442011504608
34113,2025-12-24 18:03:00,BUY,87099.3,86922.3,MATCH,578.0999999999913,31,34119,TimeExit,-11.10000000000582,6,-1.9200830306185759,34135.0,UnfavBreak,-191.10000000000582,22.0,-33.05656460820078,34135.0,H:UnfavBreak,-191.10000000000582,22.0,-33.05656460820078
34174,2025-12-24 19:04:00,SELL,87311.3,87571.1,MISMATCH,92.60000000000582,59,34176,EMACross,-53.09999999999127,2,-57.34341252698481,34278.0,UnfavBreak,-171.1999999999971,104.0,-184.88120950322497,34176.0,H:EMACross,-53.09999999999127,2.0,-57.34341252698481
34235,2025-12-24 20:05:00,SELL,87300.5,87474.2,MATCH,45.30000000000291,7,34243,TimeExit,-24.39999999999418,8,-53.86313465782033,34278.0,UnfavBreak,-182.0,43.0,-401.7660044149852,34265.0,TimeExit+FR,-82.19999999999709,30.0,-181.45695364236602
34296,2025-12-24 21:06:00,BUY,87487.6,87401.3,MATCH,178.29999999998836,119,34302,TimeExit,-76.70000000001164,6,-43.01738642737894,34336.0,TrailStop,-2.3000000000029104,40.0,-1.289960740327011,34326.0,TimeExit+FR,-36.60000000000582,30.0,-20.527201346050596
34357,2025-12-24 22:07:00,BUY,87561.0,87485.3,MATCH,227.6999999999971,92,34398,TimeExit,-3.6000000000058208,41,-1.5810276679867663,34398.0,UnfavBreak,-3.6000000000058208,41.0,-1.5810276679867663,34398.0,TimeExit+FR,-3.6000000000058208,41.0,-1.5810276679867663
34418,2025-12-24 23:08:00,BUY,87632.7,87514.7,MATCH,407.1999999999971,92,34429,TimeExit,-20.0,11,-4.911591355599249,34591.0,UnfavBreak,-59.39999999999418,173.0,-14.587426326128341,34555.0,TimeExit+FR,-3.6999999999970896,137.0,-0.9086444007851463
34480,2025-12-25 00:10:00,BUY,87815.7,87639.8,MATCH,224.1999999999971,30,34486,TimeExit,-10.69999999999709,6,-4.772524531666917,34591.0,UnfavBreak,-242.39999999999418,111.0,-108.1177520071353,34539.0,TimeExit+FR,-6.0,59.0,-2.6761819803747002
34541,2025-12-25 01:11:00,SELL,87835.4,88018.3,MATCH,330.59999999999127,87,34599,EMACross,127.29999999998836,58,38.50574712643427,34592.0,TrailStop,248.59999999999127,51.0,75.19661222020503,34592.0,H:TrailStop,248.59999999999127,51.0,75.19661222020503
34611,2025-12-25 02:21:00,BUY,87699.5,87553.2,MATCH,46.39999999999418,112,34617,TimeExit,-54.69999999999709,6,-117.88793103449126,34627.0,UnfavBreak,-139.89999999999418,16.0,-301.50862068968047,34627.0,H:UnfavBreak,-139.89999999999418,16.0,-301.50862068968047
34672,2025-12-25 03:22:00,BUY,87711.5,87562.7,MATCH,245.1999999999971,90,34678,TimeExit,-12.5,6,-5.097879282218658,34733.0,TrailStop,-7.100000000005821,61.0,-2.895595432302571,34702.0,TimeExit+FR,-5.69999999999709,30.0,-2.324632952690521
34733,2025-12-25 04:23:00,BUY,87704.4,87596.4,MATCH,252.3000000000029,29,34780,EMACross,109.80000000000291,47,43.519619500595184,34809.0,UnfavBreak,62.90000000000873,76.0,24.93063812921443,34809.0,H:UnfavBreak,62.90000000000873,76.0,24.93063812921443
34796,2025-12-25 05:26:00,SELL,87854.5,87895.7,MISMATCH,204.8000000000029,107,34824,EMACross,14.30000000000291,28,6.982421875001322,34882.0,UnfavBreak,32.89999999999418,86.0,16.06445312499693,34824.0,H:EMACross,14.30000000000291,28.0,6.982421875001322
34864,2025-12-25 06:34:00,BUY,87786.1,87740.2,MISMATCH,35.5,18,34870,TimeExit,-12.0,6,-33.80281690140845,34885.0,TrailStop,24.39999999999418,21.0,68.73239436618078,34870.0,TimeExit+Conv,-12.0,6.0,-33.80281690140845
34925,2025-12-25 07:35:00,BUY,87727.6,87654.9,MATCH,106.09999999999127,85,34953,TimeExit,-5.600000000005821,28,-5.27803958530281,34983.0,TrailStop,36.0,58.0,33.93025447691137,34955.0,TimeExit+FR,-5.100000000005821,30.0,-4.806786050901263
34986,2025-12-25 08:36:00,BUY,87771.5,87706.6,MATCH,107.5,92,34992,TimeExit,-17.19999999999709,6,-15.999999999997291,35030.0,UnfavBreak,-5.100000000005821,44.0,-4.744186046517043,35030.0,TimeExit+FR,-5.100000000005821,44.0,-4.744186046517043
35047,2025-12-25 09:37:00,SELL,87759.2,87813.7,MATCH,416.8999999999942,46,35059,TimeExit,-3.1000000000058208,12,-0.7435835931892214,35163.0,TrailStop,316.1999999999971,116.0,75.84552650515747,35077.0,TimeExit+FR,-98.5,30.0,-23.62676900935509
35108,2025-12-25 10:38:00,SELL,87476.3,87667.5,MATCH,177.5,118,35114,TimeExit,-10.89999999999418,6,-6.140845070419256,35166.0,TrailStop,17.80000000000291,58.0,10.028169014086147,35138.0,TimeExit+FR,-34.69999999999709,30.0,-19.549295774646247
35172,2025-12-25 11:42:00,SELL,87467.6,87513.1,MISMATCH,224.60000000000582,57,35176,EMACross,-39.19999999999709,4,-17.45325022261624,35226.0,TrailStop,116.60000000000582,54.0,51.91451469278843,35176.0,H:EMACross,-39.19999999999709,4.0,-17.45325022261624
35233,2025-12-25 12:43:00,SELL,87258.2,87428.7,MATCH,8.599999999991269,1,35239,TimeExit,-109.19999999999709,6,-1269.7674418617205,35330.0,FailSafe,-282.3000000000029,97.0,-3282.55813953825,35263.0,TimeExit+FR,-221.10000000000582,30.0,-2570.9302325608173
35294,2025-12-25 13:44:00,BUY,87519.0,87456.2,MISMATCH,147.89999999999418,120,35300,TimeExit,-29.10000000000582,6,-19.675456389457043,35414.0,TrailStop,79.39999999999418,120.0,53.68492224475815,35300.0,TimeExit+Conv,-29.10000000000582,6.0,-19.675456389457043
35355,2025-12-25 14:45:00,SELL,87509.0,87578.4,MATCH,127.19999999999709,34,35361,TimeExit,-27.0,6,-21.22641509434011,35412.0,UnfavBreak,-62.69999999999709,57.0,-49.292452830187514,35386.0,TimeExit+FR,-1.6000000000058208,31.0,-1.2578616352247307
35416,2025-12-25 15:46:00,BUY,87662.9,87455.2,MATCH,924.0,119,35422,TimeExit,-17.69999999999709,6,-1.9155844155841004,35481.0,TrailStop,39.90000000000873,65.0,4.318181818182763,35447.0,TimeExit+FR,-3.2999999999883585,31.0,-0.35714285714159727
35477,2025-12-25 16:47:00,BUY,87636.0,87538.8,MATCH,950.8999999999942,58,35560,EMACross,575.3000000000029,83,60.500578399411765,35591.0,FailSafe,620.5,114.0,65.25396992323103,35591.0,H:FailSafe,620.5,114.0,65.25396992323103
35538,2025-12-25 17:48:00,BUY,88394.0,87924.9,MATCH,170.39999999999418,5,35544,TimeExit,-5.100000000005821,6,-2.9929577464823915,35591.0,FailSafe,-137.5,53.0,-80.69248826291356,35568.0,TimeExit+FR,-32.30000000000291,30.0,-18.95539906103522
35599,2025-12-25 18:49:00,SELL,88184.3,88455.2,MATCH,201.40000000000873,11,35659,EMACross,43.10000000000582,60,21.400198609733838,35641.0,TrailStop,151.5,42.0,75.2234359483582,35641.0,H:TrailStop,151.5,42.0,75.2234359483582
35660,2025-12-25 19:50:00,BUY,88157.7,88010.0,MATCH,141.1999999999971,15,35669,TimeExit,-35.5,9,-25.141643059490605,35785.0,TrailStop,-11.0,125.0,-7.7903682719548355,35704.0,TimeExit+FR,-4.30000000000291,44.0,-3.045325779038951
35721,2025-12-25 20:51:00,BUY,88255.1,88130.4,MATCH,0.0,1,35727,TimeExit,-33.10000000000582,6,,35785.0,TrailStop,-108.40000000000873,64.0,,35751.0,TimeExit+FR,-156.3000000000029,30.0,
35782,2025-12-25 21:52:00,BUY,88114.3,88058.5,MATCH,45.59999999999127,9,35793,TimeExit,-54.40000000000873,11,-119.29824561407708,35808.0,UnfavBreak,-78.80000000000291,26.0,-172.80701754389912,35808.0,H:UnfavBreak,-78.80000000000291,26.0,-172.80701754389912
35843,2025-12-25 22:53:00,BUY,87855.8,87717.1,MATCH,114.69999999999709,23,35851,TimeExit,-1.8000000000029104,8,-1.5693112467331787,35900.0,UnfavBreak,54.19999999999709,57.0,47.253705318220106,35900.0,H:UnfavBreak,54.19999999999709,57.0,47.253705318220106
35904,2025-12-25 23:54:00,SELL,87858.5,87963.7,MATCH,916.3000000000029,111,35910,TimeExit,-37.19999999999709,6,-4.059805740477679,35955.0,TrailStop,254.89999999999418,51.0,27.818400087306927,35938.0,TimeExit+FR,-10.39999999999418,34.0,-1.1349994543265467
35965,2025-12-26 00:55:00,SELL,87586.2,87901.3,MATCH,706.3999999999942,108,35974,TimeExit,-42.19999999999709,9,-5.973952434880724,36006.0,TrailStop,402.59999999999127,41.0,56.993204983011694,36006.0,H:TrailStop,402.59999999999127,41.0,56.993204983011694
36028,2025-12-26 01:58:00,BUY,87273.4,86942.2,MATCH,203.10000000000582,110,36034,TimeExit,-31.69999999999709,6,-15.608074839978425,36058.0,UnfavBreak,-284.6999999999971,30.0,-140.17725258492808,36058.0,TimeExit+FR,-284.6999999999971,30.0,-140.17725258492808
36093,2025-12-26 03:03:00,BUY,87205.7,86879.8,MATCH,2211.699999999997,89,36225,EMACross,1747.199999999997,132,78.99805579418543,36272.0,UnfavBreak,1368.199999999997,179.0,61.86191617307948,36272.0,H:UnfavBreak,1368.199999999997,179.0,61.86191617307948
36154,2025-12-26 04:04:00,BUY,87486.9,87351.6,MATCH,1930.5,28,36225,EMACross,1466.0,71,75.93887593887594,36272.0,UnfavBreak,1087.0,118.0,56.30665630665631,36272.0,H:UnfavBreak,1087.0,118.0,56.30665630665631
36216,2025-12-26 05:06:00,SELL,89120.2,89308.7,MATCH,619.0,60,36222,TimeExit,-43.90000000000873,6,-7.0920840064634465,36273.0,TrailStop,514.8999999999942,57.0,83.18255250403783,36273.0,H:TrailStop,514.8999999999942,57.0,83.18255250403783
36277,2025-12-26 06:07:00,SELL,88583.3,88861.6,MATCH,0.0,1,36283,TimeExit,-111.09999999999127,6,,36302.0,UnfavBreak,-203.8000000000029,25.0,,36302.0,H:UnfavBreak,-203.8000000000029,25.0,
36338,2025-12-26 07:08:00,SELL,88946.3,89067.5,MATCH,136.90000000000873,34,36379,EMACross,20.5,41,14.974433893351858,36363.0,TrailStop,68.30000000000291,25.0,49.890430971510995,36363.0,H:TrailStop,68.30000000000291,25.0,49.890430971510995
36399,2025-12-26 08:09:00,BUY,89041.9,88842.3,MATCH,503.70000000001164,76,36411,TimeExit,-3.1999999999970896,12,-0.635298788961091,36435.0,TrailStop,155.10000000000582,36.0,30.792138177487043,36435.0,H:TrailStop,155.10000000000582,36.0,30.792138177487043
36461,2025-12-26 09:11:00,BUY,89197.6,89109.0,MATCH,348.0,14,36482,TimeExit,-2.900000000008731,21,-0.8333333333358423,36648.0,UnfavBreak,-457.0,187.0,-131.32183908045977,36491.0,TimeExit+FR,-348.1000000000058,30.0,-100.02873563218557
36527,2025-12-26 10:17:00,BUY,88624.3,88338.8,MATCH,279.8000000000029,94,36541,TimeExit,-22.60000000000582,14,-8.077197998572403,36648.0,UnfavBreak,116.30000000000291,121.0,41.565403859900535,36648.0,H:UnfavBreak,116.30000000000291,121.0,41.565403859900535
36588,2025-12-26 11:18:00,SELL,88704.3,88783.4,MATCH,65.80000000000291,119,36591,StructBreak,-85.59999999999127,3,-130.09118541031532,36649.0,TrailStop,-50.89999999999418,61.0,-77.35562310029168,36618.0,TimeExit+FR,-121.5,30.0,-184.6504559270435
36649,2025-12-26 12:19:00,SELL,88755.2,88876.2,MATCH,234.5,88,36656,TimeExit,-8.30000000000291,7,-3.539445628999109,36672.0,TrailStop,28.09999999999127,23.0,11.982942430699902,36672.0,H:TrailStop,28.09999999999127,23.0,11.982942430699902
36710,2025-12-26 13:20:00,SELL,88674.2,88748.5,MATCH,153.5,27,36755,EMACross,71.19999999999709,45,46.38436482084501,36753.0,UnfavBreak,46.80000000000291,43.0,30.4885993485361,36753.0,H:UnfavBreak,46.80000000000291,43.0,30.4885993485361
36771,2025-12-26 14:21:00,BUY,88633.7,88549.2,MISMATCH,419.3000000000029,88,36809,EMACross,36.19999999999709,38,8.6334366801805,36796.0,TrailStop,98.10000000000582,25.0,23.39613641784048,36809.0,H:EMACross,36.19999999999709,38.0,8.6334366801805
36832,2025-12-26 15:22:00,BUY,88762.3,88609.0,MATCH,290.6999999999971,27,36840,TimeExit,-4.100000000005821,8,-1.4103887168922813,36852.0,TrailStop,203.39999999999418,20.0,69.96904024767672,36852.0,H:TrailStop,203.39999999999418,20.0,69.96904024767672
36894,2025-12-26 16:24:00,BUY,89001.7,88922.4,MATCH,50.19999999999709,8,36900,StructBreak,-131.1999999999971,6,-261.35458167331615,36964.0,TrailStop,-1870.800000000003,70.0,-3726.693227091855,36924.0,TimeExit+FR,-1413.699999999997,30.0,-2816.135458167488
36959,2025-12-26 17:29:00,SELL,86999.4,87108.8,MATCH,201.89999999999418,92,36963,StructBreak,-132.90000000000873,4,-65.8246656760835,36963.0,UnfavBreak,-132.90000000000873,4.0,-65.8246656760835,36963.0,H:UnfavBreak,-132.90000000000873,4.0,-65.8246656760835
37022,2025-12-26 18:32:00,BUY,87248.8,86997.9,MATCH,205.39999999999418,70,37035,TimeExit,-12.10000000000582,13,-5.890944498542436,37045.0,UnfavBreak,-114.19999999999709,23.0,-55.59883154819879,37045.0,H:UnfavBreak,-114.19999999999709,23.0,-55.59883154819879
37083,2025-12-26 19:33:00,BUY,87329.4,86963.7,MATCH,124.80000000000291,9,37089,TimeExit,-36.29999999998836,6,-29.086538461528455,37144.0,FailSafe,-60.79999999998836,61.0,-48.717948717938256,37113.0,TimeExit+FR,-107.09999999999127,30.0,-85.8173076922987
37144,2025-12-26 20:34:00,SELL,87268.6,87366.7,MATCH,143.0,11,37159,TimeExit,-30.09999999999127,15,-21.048951048944943,37175.0,UnfavBreak,-91.79999999998836,31.0,-64.19580419579606,37174.0,TimeExit+FR,-64.0,30.0,-44.75524475524475
37205,2025-12-26 21:35:00,BUY,87423.9,87228.9,MATCH,362.8000000000029,72,37234,TimeExit,-5.7999999999883585,29,-1.598676956997881,37296.0,UnfavBreak,110.40000000000873,91.0,30.42998897464384,37235.0,TimeExit+FR,-30.5,30.0,-8.406835722160903
37266,2025-12-26 22:36:00,BUY,87571.2,87487.7,MATCH,215.5,11,37296,TimeExit,-36.89999999999418,30,-17.122969837584307,37296.0,UnfavBreak,-36.89999999999418,30.0,-17.122969837584307,37296.0,TimeExit+FR,-36.89999999999418,30.0,-17.122969837584307
37327,2025-12-26 23:37:00,SELL,87490.5,87643.5,MATCH,188.0,69,37336,TimeExit,-10.69999999999709,9,-5.6914893617005795,37350.0,TrailStop,5.80000000000291,23.0,3.0851063829802716,37350.0,H:TrailStop,5.80000000000291,23.0,3.0851063829802716
37392,2025-12-27 00:42:00,SELL,87421.0,87514.9,MATCH,186.6999999999971,100,37398,TimeExit,-0.19999999999708962,6,-0.10712372790417395,37409.0,UnfavBreak,-111.5,17.0,-59.72147830744603,37409.0,H:UnfavBreak,-111.5,17.0,-59.72147830744603
37453,2025-12-27 01:43:00,SELL,87339.8,87493.2,MATCH,105.5,39,37460,TimeExit,-4.30000000000291,7,-4.0758293838890145,37624.0,FailSafe,-80.69999999999709,171.0,-76.4928909952579,37483.0,TimeExit+FR,-50.09999999999127,30.0,-47.4881516587595
37514,2025-12-27 02:44:00,BUY,87372.3,87274.1,MATCH,111.30000000000291,77,37532,TimeExit,-23.0,18,-20.664869721472957,37624.0,FailSafe,48.19999999999709,110.0,43.30637915543201,37547.0,TimeExit+FR,-2.400000000008731,33.0,-2.156334231813718
37575,2025-12-27 03:45:00,BUY,87428.5,87357.7,MATCH,73.10000000000582,112,37581,TimeExit,-21.39999999999418,6,-29.274965800263303,37624.0,FailSafe,-8.0,49.0,-10.943912448699539,37607.0,TimeExit+FR,-1.5,32.0,-2.0519835841311633
37636,2025-12-27 04:46:00,BUY,87435.6,87402.3,MATCH,87.59999999999127,66,37644,TimeExit,-4.30000000000291,8,-4.908675799090569,37751.0,TrailStop,41.69999999999709,115.0,47.60273972602882,37666.0,TimeExit+FR,-57.30000000000291,30.0,-65.41095890411943
37697,2025-12-27 05:47:00,BUY,87506.5,87407.9,MATCH,16.69999999999709,5,37704,TimeExit,-14.30000000000291,7,-85.62874251500241,37751.0,TrailStop,-29.19999999999709,54.0,-174.85029940121063,37727.0,TimeExit+FR,-20.19999999999709,30.0,-120.95808383233899
37761,2025-12-27 06:51:00,BUY,87471.0,87446.1,MISMATCH,82.30000000000291,81,37765,EMACross,-17.80000000000291,4,-21.628189550428047,37808.0,TrailStop,26.60000000000582,47.0,32.320777642776285,37765.0,H:EMACross,-17.80000000000291,4.0,-21.628189550428047
37822,2025-12-27 07:52:00,BUY,87493.5,87445.2,MATCH,199.39999999999418,92,37828,TimeExit,0.0,6,0.0,37952.0,TrailStop,76.69999999999709,130.0,38.46539618856536,37852.0,TimeExit+FR,-63.0,30.0,-31.594784353060103
37889,2025-12-27 08:59:00,BUY,87455.0,87393.4,MATCH,237.89999999999418,25,37929,EMACross,77.89999999999418,40,32.74485077763602,37952.0,TrailStop,115.19999999999709,63.0,48.42370744010084,37952.0,H:TrailStop,115.19999999999709,63.0,48.42370744010084
37953,2025-12-27 10:03:00,BUY,87575.2,87512.4,MATCH,75.40000000000873,44,37966,TimeExit,-0.3000000000029104,13,-0.3978779840886945,38115.0,TrailStop,-58.39999999999418,162.0,-77.45358090184008,38007.0,TimeExit+FR,-18.69999999999709,54.0,-24.80106100795083
38014,2025-12-27 11:34:00,SELL,87607.2,87650.6,MISMATCH,255.89999999999418,66,38028,EMACross,11.0,14,4.298554122704279,38114.0,UnfavBreak,92.19999999999709,100.0,36.029699101211094,38028.0,H:EMACross,11.0,14.0,4.298554122704279
38075,2025-12-27 12:35:00,SELL,87450.7,87615.6,MATCH,99.39999999999418,5,38086,TimeExit,-6.600000000005821,11,-6.639839034211476,38114.0,UnfavBreak,-64.30000000000291,39.0,-64.68812877264253,38105.0,TimeExit+FR,-24.60000000000582,30.0,-24.74849094568135
38136,2025-12-27 13:36:00,SELL,87467.5,87532.5,MATCH,171.35000000000582,118,38142,TimeExit,-10.0,6,-5.83600817041124,38255.0,TrailStop,57.0,119.0,33.26524657134407,38167.0,TimeExit+FR,-17.19999999999709,31.0,-10.037934053105635
38197,2025-12-27 14:37:00,BUY,87504.2,87427.0,MATCH,0.0,1,38203,TimeExit,-22.30000000000291,6,,38254.0,UnfavBreak,-145.39999999999418,57.0,,38227.0,TimeExit+FR,-77.09999999999127,30.0,
38262,2025-12-27 15:42:00,BUY,87437.6,87296.15,MATCH,137.59999999999127,113,38283,TimeExit,-17.10000000000582,21,-12.427325581400368,38349.0,TrailStop,76.0,87.0,55.23255813953839,38292.0,TimeExit+FR,-2.0,30.0,-1.4534883720931155
38323,2025-12-27 16:43:00,BUY,87461.2,87396.7,MATCH,120.80000000000291,67,38405,EMACross,91.90000000000873,82,76.07615894040275,38349.0,TrailStop,52.40000000000873,26.0,43.377483443714794,38349.0,H:TrailStop,52.40000000000873,26.0,43.377483443714794
38384,2025-12-27 17:44:00,BUY,87578.1,87514.6,MATCH,3.8999999999941792,6,38391,TimeExit,-26.10000000000582,7,-669.2307692319173,38569.0,UnfavBreak,-122.5,185.0,-3141.025641030329,38414.0,TimeExit+FR,-91.90000000000873,30.0,-2356.410256413997
38445,2025-12-27 18:45:00,BUY,87531.4,87425.3,MATCH,39.70000000001164,75,38451,TimeExit,-28.69999999999709,6,-72.29219143573972,38569.0,UnfavBreak,-75.79999999998836,124.0,-190.93198992434793,38475.0,TimeExit+FR,-23.09999999999127,30.0,-58.186397984847595
38506,2025-12-27 19:46:00,BUY,87532.0,87498.3,MATCH,43.30000000000291,81,38513,TimeExit,-1.1999999999970896,7,-2.771362586598173,38569.0,UnfavBreak,-76.39999999999418,63.0,-176.44341801383152,38536.0,TimeExit+FR,-28.80000000000291,30.0,-66.51270207852419
38567,2025-12-27 20:47:00,SELL,87508.7,87528.3,MATCH,60.69999999999709,3,38586,TimeExit,-0.3000000000029104,19,-0.494233937401853,38643.0,FailSafe,-63.60000000000582,76.0,-104.77759472818595,38597.0,TimeExit+FR,-15.10000000000582,30.0,-24.876441515661522
38628,2025-12-27 21:48:00,SELL,87537.4,87551.2,MATCH,20.19999999999709,53,38629,StructBreak,-25.0,1,-123.76237623764159,38663.0,TrailStop,-26.0,35.0,-128.71287128714727,38658.0,TimeExit+FR,-33.10000000000582,30.0,-163.86138613866626
38689,2025-12-27 22:49:00,SELL,87541.4,87549.7,MISMATCH,58.89999999999418,117,38698,TimeExit,-3.900000000008731,9,-6.6213921901682795,38867.0,UnfavBreak,-321.8000000000029,178.0,-546.3497453311286,38698.0,TimeExit+Conv,-3.900000000008731,9.0,-6.6213921901682795
38750,2025-12-27 23:50:00,BUY,87642.7,87623.8,MATCH,336.0,120,38766,StructBreak,-26.80000000000291,16,-7.976190476191343,38868.0,TrailStop,201.8000000000029,118.0,60.05952380952467,38790.0,TimeExit+FR,-3.1999999999970896,40.0,-0.9523809523800861
38811,2025-12-28 00:51:00,SELL,87621.3,87657.5,MISMATCH,73.90000000000873,8,38818,TimeExit,-18.0,7,-24.35723951285233,38867.0,UnfavBreak,-241.89999999999418,56.0,-327.3342354532688,38818.0,TimeExit+Conv,-18.0,7.0,-24.35723951285233
38872,2025-12-28 01:52:00,BUY,87866.9,87648.7,MATCH,77.20000000001164,10,38878,TimeExit,-26.59999999999127,6,-34.455958549206294,39131.0,TrailStop,-81.89999999999418,259.0,-106.08808290153087,38902.0,TimeExit+FR,-74.5,30.0,-96.50259067356058
