<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.06	22:32:00	157.093	157.095	157.089	157.091	27	0	11
2026.02.06	22:33:00	157.092	157.110	157.092	157.109	46	0	11
2026.02.06	22:34:00	157.109	157.111	157.103	157.103	43	0	10
2026.02.06	22:35:00	157.102	157.106	157.097	157.101	63	0	10
2026.02.06	22:36:00	157.101	157.108	157.101	157.102	46	0	11
2026.02.06	22:37:00	157.103	157.106	157.095	157.106	67	0	13
2026.02.06	22:38:00	157.102	157.106	157.099	157.103	37	0	13
2026.02.06	22:39:00	157.102	157.110	157.099	157.102	46	0	13
2026.02.06	22:40:00	157.102	157.110	157.102	157.109	46	0	12
2026.02.06	22:41:00	157.109	157.109	157.095	157.101	41	0	8
2026.02.06	22:42:00	157.101	157.107	157.098	157.100	44	0	13
2026.02.06	22:43:00	157.101	157.107	157.100	157.105	47	0	12
2026.02.06	22:44:00	157.104	157.108	157.104	157.106	25	0	12
2026.02.06	22:45:00	157.107	157.115	157.105	157.113	66	0	13
2026.02.06	22:46:00	157.112	157.120	157.111	157.120	88	0	13
2026.02.06	22:47:00	157.121	157.123	157.112	157.118	68	0	8
2026.02.06	22:48:00	157.119	157.122	157.118	157.120	74	0	11
2026.02.06	22:49:00	157.121	157.132	157.119	157.131	32	0	12
2026.02.06	22:50:00	157.132	157.135	157.131	157.134	31	0	12
2026.02.06	22:51:00	157.132	157.133	157.124	157.130	59	0	12
2026.02.06	22:52:00	157.130	157.131	157.117	157.118	101	0	13
2026.02.06	22:53:00	157.117	157.136	157.116	157.136	56	0	12
2026.02.06	22:54:00	157.135	157.135	157.118	157.127	52	0	8
2026.02.06	22:55:00	157.126	157.127	157.108	157.108	71	0	10
2026.02.06	22:56:00	157.109	157.109	157.097	157.101	69	0	11
2026.02.06	22:57:00	157.100	157.112	157.092	157.105	87	0	10
2026.02.06	22:58:00	157.104	157.106	157.098	157.099	43	0	12
2026.02.06	22:59:00	157.100	157.111	157.095	157.095	60	0	11
2026.02.06	23:00:00	157.096	157.107	157.093	157.094	97	0	13
2026.02.06	23:01:00	157.094	157.111	157.093	157.105	92	0	13
2026.02.06	23:02:00	157.105	157.108	157.094	157.098	38	0	13
2026.02.06	23:03:00	157.099	157.105	157.099	157.102	87	0	14
2026.02.06	23:04:00	157.102	157.105	157.098	157.102	64	0	13
2026.02.06	23:05:00	157.102	157.104	157.091	157.096	116	0	14
2026.02.06	23:06:00	157.097	157.099	157.094	157.096	76	0	15
2026.02.06	23:07:00	157.097	157.111	157.094	157.108	36	0	13
2026.02.06	23:08:00	157.108	157.114	157.106	157.114	13	0	13
2026.02.06	23:09:00	157.114	157.114	157.096	157.103	49	0	13
2026.02.06	23:10:00	157.102	157.108	157.089	157.095	106	0	12
2026.02.06	23:11:00	157.096	157.099	157.094	157.097	52	0	13
2026.02.06	23:12:00	157.098	157.106	157.097	157.104	50	0	11
2026.02.06	23:13:00	157.104	157.121	157.103	157.121	16	0	13
2026.02.06	23:14:00	157.121	157.126	157.115	157.122	22	0	15
2026.02.06	23:15:00	157.121	157.122	157.119	157.120	23	0	15
2026.02.06	23:16:00	157.120	157.123	157.109	157.123	43	0	11
2026.02.06	23:17:00	157.123	157.134	157.122	157.134	51	0	14
2026.02.06	23:18:00	157.133	157.135	157.132	157.134	7	0	14
2026.02.06	23:19:00	157.134	157.134	157.128	157.128	29	0	15
2026.02.06	23:20:00	157.129	157.131	157.119	157.125	55	0	14
2026.02.06	23:21:00	157.123	157.124	157.115	157.116	30	0	11
2026.02.06	23:22:00	157.114	157.114	157.109	157.110	12	0	15
2026.02.06	23:23:00	157.110	157.110	157.102	157.105	17	0	14
2026.02.06	23:24:00	157.105	157.130	157.104	157.110	38	0	8
2026.02.06	23:25:00	157.108	157.111	157.097	157.107	26	0	13
2026.02.06	23:26:00	157.108	157.108	157.101	157.102	39	0	13
2026.02.06	23:27:00	157.102	157.131	157.101	157.128	41	0	14
2026.02.06	23:28:00	157.128	157.139	157.125	157.138	34	0	14
2026.02.06	23:29:00	157.138	157.151	157.137	157.150	34	0	14
2026.02.06	23:30:00	157.151	157.151	157.145	157.150	76	0	15
2026.02.06	23:31:00	157.151	157.153	157.143	157.143	52	0	13
2026.02.06	23:32:00	157.144	157.149	157.142	157.148	68	0	14
2026.02.06	23:33:00	157.148	157.149	157.138	157.149	58	0	14
2026.02.06	23:34:00	157.150	157.151	157.143	157.145	143	0	12
2026.02.06	23:35:00	157.146	157.166	157.146	157.163	76	0	14
2026.02.06	23:36:00	157.166	157.167	157.160	157.166	20	0	12
2026.02.06	23:37:00	157.166	157.183	157.166	157.183	48	0	11
2026.02.06	23:38:00	157.182	157.182	157.172	157.173	29	0	13
2026.02.06	23:39:00	157.174	157.178	157.172	157.177	68	0	18
2026.02.06	23:40:00	157.177	157.181	157.158	157.177	88	0	14
2026.02.06	23:41:00	157.178	157.191	157.173	157.183	70	0	16
2026.02.06	23:42:00	157.182	157.189	157.182	157.188	43	0	19
2026.02.06	23:43:00	157.189	157.190	157.187	157.187	13	0	17
2026.02.06	23:44:00	157.188	157.191	157.187	157.187	52	0	12
2026.02.06	23:45:00	157.189	157.193	157.185	157.190	110	0	12
2026.02.06	23:46:00	157.186	157.193	157.178	157.182	66	0	18
2026.02.06	23:47:00	157.180	157.190	157.180	157.187	10	0	18
2026.02.06	23:48:00	157.187	157.203	157.174	157.197	70	0	20
2026.02.06	23:49:00	157.197	157.214	157.194	157.211	61	0	19
2026.02.06	23:50:00	157.212	157.213	157.201	157.206	180	0	20
2026.02.06	23:51:00	157.213	157.219	157.202	157.217	150	0	21
2026.02.06	23:52:00	157.216	157.220	157.207	157.207	167	0	23
2026.02.06	23:53:00	157.209	157.222	157.204	157.220	176	0	22
2026.02.06	23:54:00	157.217	157.262	157.217	157.232	180	0	22
2026.02.06	23:55:00	157.223	157.250	157.223	157.237	186	0	25
2026.02.06	23:56:00	157.234	157.237	157.220	157.226	61	0	26
2026.02.06	23:57:00	157.226	157.229	157.216	157.216	46	0	38
2026.02.09	00:00:00	157.538	157.551	157.538	157.551	2	0	58
2026.02.09	00:01:00	157.566	157.566	157.551	157.551	2	0	58
2026.02.09	00:02:00	157.551	157.551	157.486	157.486	7	0	58
2026.02.09	00:03:00	157.483	157.497	157.463	157.463	12	0	111
2026.02.09	00:04:00	157.449	157.463	157.443	157.457	11	0	78
2026.02.09	00:05:00	157.459	157.495	157.372	157.381	28	0	38
2026.02.09	00:06:00	157.388	157.388	156.965	156.999	28	0	51
2026.02.09	00:07:00	156.960	157.065	156.811	157.031	30	0	118
2026.02.09	00:08:00	157.042	157.109	157.041	157.088	9	0	174
2026.02.09	00:09:00	157.090	157.090	157.059	157.060	4	0	184
2026.02.09	00:10:00	157.057	157.085	157.034	157.076	14	0	192
2026.02.09	00:11:00	157.076	157.076	157.000	157.075	11	0	173
2026.02.09	00:12:00	157.074	157.136	157.071	157.110	34	0	56
2026.02.09	00:13:00	157.113	157.113	156.969	156.994	23	0	65
2026.02.09	00:14:00	157.015	157.114	157.002	157.012	36	0	62
2026.02.09	00:15:00	157.004	157.071	157.004	157.029	29	0	95
2026.02.09	00:16:00	157.030	157.077	157.030	157.032	23	0	112
2026.02.09	00:17:00	157.033	157.103	157.033	157.103	6	0	75
2026.02.09	00:18:00	157.105	157.131	157.043	157.128	26	0	61
2026.02.09	00:19:00	157.132	157.138	157.132	157.138	4	0	54
2026.02.09	00:20:00	157.140	157.140	157.068	157.107	10	0	55
2026.02.09	00:21:00	157.107	157.124	157.107	157.122	4	0	48
2026.02.09	00:22:00	157.122	157.122	157.031	157.035	4	0	50
2026.02.09	00:23:00	157.035	157.088	157.029	157.088	26	0	78
2026.02.09	00:24:00	157.093	157.165	157.071	157.142	19	0	52
2026.02.09	00:25:00	157.153	157.204	157.141	157.165	12	0	57
2026.02.09	00:26:00	157.164	157.190	157.164	157.188	6	0	87
2026.02.09	00:27:00	157.188	157.188	157.175	157.175	11	0	96
2026.02.09	00:28:00	157.175	157.222	157.172	157.179	7	0	70
2026.02.09	00:29:00	157.178	157.211	157.176	157.180	7	0	88
2026.02.09	00:30:00	157.180	157.186	157.179	157.182	20	0	102
2026.02.09	00:31:00	157.183	157.260	157.181	157.257	14	0	51
2026.02.09	00:32:00	157.258	157.305	157.258	157.302	7	0	67
2026.02.09	00:33:00	157.304	157.308	157.304	157.308	3	0	64
2026.02.09	00:34:00	157.310	157.315	157.309	157.310	8	0	85
2026.02.09	00:35:00	157.323	157.333	157.321	157.326	17	0	91
2026.02.09	00:36:00	157.326	157.330	157.325	157.330	13	0	146
2026.02.09	00:37:00	157.328	157.427	157.188	157.224	196	0	34
2026.02.09	00:38:00	157.223	157.364	157.184	157.352	50	0	106
2026.02.09	00:39:00	157.352	157.397	157.352	157.394	8	0	72
2026.02.09	00:40:00	157.394	157.397	157.382	157.384	13	0	50
2026.02.09	00:41:00	157.382	157.394	157.350	157.394	38	0	24
2026.02.09	00:42:00	157.393	157.407	157.393	157.405	12	0	54
2026.02.09	00:43:00	157.403	157.411	157.403	157.411	4	0	63
2026.02.09	00:44:00	157.411	157.411	157.410	157.410	2	0	72
2026.02.09	00:45:00	157.410	157.435	157.410	157.411	4	0	48
2026.02.09	00:46:00	157.406	157.406	157.397	157.402	11	0	71
2026.02.09	00:47:00	157.400	157.402	157.392	157.399	25	0	72
2026.02.09	00:48:00	157.402	157.409	157.397	157.405	30	0	58
2026.02.09	00:49:00	157.405	157.408	157.388	157.399	89	0	57
2026.02.09	00:50:00	157.394	157.401	157.387	157.399	92	0	57
2026.02.09	00:51:00	157.395	157.400	157.377	157.377	57	0	57
2026.02.09	00:52:00	157.377	157.397	157.377	157.390	86	0	57
2026.02.09	00:53:00	157.386	157.397	157.383	157.391	84	0	78
2026.02.09	00:54:00	157.385	157.400	157.285	157.286	45	0	50
2026.02.09	00:55:00	157.291	157.399	157.282	157.391	58	0	49
2026.02.09	00:56:00	157.391	157.395	157.385	157.385	12	0	74
2026.02.09	00:57:00	157.385	157.388	157.370	157.385	44	0	76
2026.02.09	00:58:00	157.385	157.395	157.382	157.386	48	0	52
2026.02.09	00:59:00	157.387	157.391	157.385	157.391	21	0	50
2026.02.09	01:00:00	157.389	157.458	157.366	157.408	47	0	65
2026.02.09	01:01:00	157.455	157.492	157.365	157.377	98	0	8
2026.02.09	01:02:00	157.378	157.493	157.374	157.474	101	0	8
2026.02.09	01:03:00	157.479	157.533	157.459	157.485	106	0	14
2026.02.09	01:04:00	157.486	157.521	157.484	157.504	77	0	16
2026.02.09	01:05:00	157.506	157.608	157.506	157.597	127	0	15
2026.02.09	01:06:00	157.603	157.603	157.543	157.563	73	0	15
2026.02.09	01:07:00	157.564	157.569	157.546	157.562	43	0	16
2026.02.09	01:08:00	157.561	157.605	157.560	157.599	42	0	16
2026.02.09	01:09:00	157.599	157.618	157.580	157.604	60	0	16
2026.02.09	01:10:00	157.608	157.620	157.596	157.597	53	0	16
2026.02.09	01:11:00	157.597	157.600	157.573	157.586	60	0	16
2026.02.09	01:12:00	157.585	157.590	157.561	157.584	75	0	14
2026.02.09	01:13:00	157.583	157.610	157.582	157.599	48	0	17
2026.02.09	01:14:00	157.598	157.641	157.598	157.634	85	0	13
2026.02.09	01:15:00	157.632	157.653	157.629	157.641	90	0	11
2026.02.09	01:16:00	157.642	157.651	157.616	157.643	57	0	11
2026.02.09	01:17:00	157.643	157.648	157.601	157.613	55	0	12
2026.02.09	01:18:00	157.613	157.635	157.609	157.635	64	0	11
2026.02.09	01:19:00	157.634	157.634	157.621	157.625	72	0	14
2026.02.09	01:20:00	157.624	157.641	157.624	157.640	80	0	11
2026.02.09	01:21:00	157.641	157.642	157.625	157.628	39	0	10
2026.02.09	01:22:00	157.628	157.628	157.585	157.603	58	0	12
2026.02.09	01:23:00	157.603	157.603	157.582	157.586	60	0	11
2026.02.09	01:24:00	157.585	157.596	157.581	157.595	40	0	16
2026.02.09	01:25:00	157.592	157.603	157.562	157.574	67	0	13
2026.02.09	01:26:00	157.575	157.590	157.574	157.578	48	0	17
2026.02.09	01:27:00	157.579	157.601	157.578	157.595	43	0	15
2026.02.09	01:28:00	157.593	157.596	157.584	157.584	21	0	16
2026.02.09	01:29:00	157.584	157.585	157.576	157.579	29	0	18
2026.02.09	01:30:00	157.579	157.622	157.539	157.557	202	0	11
2026.02.09	01:31:00	157.560	157.578	157.415	157.415	266	0	15
2026.02.09	01:32:00	157.416	157.432	157.309	157.382	312	0	11
2026.02.09	01:33:00	157.383	157.477	157.383	157.458	205	0	17
2026.02.09	01:34:00	157.459	157.467	157.409	157.417	207	0	10
2026.02.09	01:35:00	157.416	157.468	157.411	157.460	187	0	13
2026.02.09	01:36:00	157.460	157.485	157.450	157.450	80	0	15
2026.02.09	01:37:00	157.450	157.468	157.420	157.454	138	0	13
2026.02.09	01:38:00	157.455	157.479	157.441	157.458	117	0	15
2026.02.09	01:39:00	157.458	157.459	157.439	157.449	65	0	12
2026.02.09	01:40:00	157.450	157.469	157.439	157.440	124	0	8
2026.02.09	01:41:00	157.441	157.465	157.419	157.443	127	0	12
2026.02.09	01:42:00	157.444	157.473	157.443	157.458	78	0	12
2026.02.09	01:43:00	157.458	157.458	157.415	157.423	76	0	12
2026.02.09	01:44:00	157.422	157.445	157.417	157.437	105	0	13
2026.02.09	01:45:00	157.437	157.437	157.315	157.338	252	0	8
2026.02.09	01:46:00	157.343	157.390	157.335	157.365	247	0	15
2026.02.09	01:47:00	157.361	157.392	157.349	157.367	133	0	8
2026.02.09	01:48:00	157.367	157.374	157.356	157.356	142	0	15
2026.02.09	01:49:00	157.357	157.361	157.143	157.167	212	0	15
2026.02.09	01:50:00	157.168	157.223	157.080	157.181	268	0	13
2026.02.09	01:51:00	157.179	157.284	157.179	157.216	203	0	15
2026.02.09	01:52:00	157.215	157.242	157.190	157.229	148	0	10
2026.02.09	01:53:00	157.229	157.257	157.154	157.249	106	0	8
2026.02.09	01:54:00	157.256	157.282	157.238	157.255	67	0	8
2026.02.09	01:55:00	157.255	157.272	157.229	157.252	108	0	14
2026.02.09	01:56:00	157.251	157.254	157.220	157.249	113	0	8
2026.02.09	01:57:00	157.244	157.255	157.216	157.253	134	0	17
2026.02.09	01:58:00	157.255	157.278	157.232	157.237	124	0	15
2026.02.09	01:59:00	157.236	157.259	157.160	157.242	120	0	8
2026.02.09	02:00:00	157.244	157.284	157.189	157.234	321	0	8
2026.02.09	02:01:00	157.232	157.245	157.169	157.169	248	0	17
2026.02.09	02:02:00	157.170	157.205	157.084	157.090	260	0	16
2026.02.09	02:03:00	157.089	157.095	156.769	156.781	312	0	8
2026.02.09	02:04:00	156.789	156.993	156.789	156.992	311	0	10
2026.02.09	02:05:00	156.993	157.018	156.932	156.968	200	0	15
2026.02.09	02:06:00	156.969	157.000	156.868	156.941	248	0	8
2026.02.09	02:07:00	156.942	157.001	156.874	156.929	230	0	8
2026.02.09	02:08:00	156.929	156.935	156.884	156.888	168	0	8
2026.02.09	02:09:00	156.887	156.888	156.825	156.834	208	0	8
2026.02.09	02:10:00	156.832	156.832	156.778	156.805	267	0	8
2026.02.09	02:11:00	156.805	156.877	156.748	156.793	273	0	11
2026.02.09	02:12:00	156.793	156.801	156.655	156.707	255	0	8
2026.02.09	02:13:00	156.705	156.757	156.688	156.693	209	0	8
2026.02.09	02:14:00	156.694	156.803	156.669	156.776	218	0	8
2026.02.09	02:15:00	156.780	156.861	156.767	156.856	209	0	11
2026.02.09	02:16:00	156.858	156.917	156.858	156.912	173	0	13
2026.02.09	02:17:00	156.912	156.922	156.880	156.887	146	0	14
2026.02.09	02:18:00	156.886	156.929	156.871	156.928	220	0	8
2026.02.09	02:19:00	156.928	156.978	156.926	156.977	191	0	13
2026.02.09	02:20:00	156.973	157.055	156.944	157.049	166	0	8
2026.02.09	02:21:00	157.049	157.067	157.042	157.055	105	0	11
2026.02.09	02:22:00	157.055	157.055	156.997	157.020	177	0	8
2026.02.09	02:23:00	157.021	157.027	156.982	156.988	154	0	8
2026.02.09	02:24:00	156.983	156.986	156.958	156.969	169	0	8
2026.02.09	02:25:00	156.971	157.063	156.969	157.059	106	0	8
2026.02.09	02:26:00	157.059	157.059	157.036	157.044	92	0	10
2026.02.09	02:27:00	157.044	157.047	157.006	157.020	55	0	8
2026.02.09	02:28:00	157.020	157.024	156.971	157.009	132	0	13
2026.02.09	02:29:00	157.008	157.024	156.895	156.895	173	0	12
2026.02.09	02:30:00	156.895	156.930	156.824	156.864	234	0	13
2026.02.09	02:31:00	156.864	156.864	156.819	156.844	186	0	14
2026.02.09	02:32:00	156.843	156.866	156.825	156.848	145	0	10
2026.02.09	02:33:00	156.847	156.848	156.781	156.836	132	0	8
2026.02.09	02:34:00	156.836	156.852	156.821	156.850	141	0	14
2026.02.09	02:35:00	156.848	156.914	156.846	156.908	151	0	14
2026.02.09	02:36:00	156.903	156.903	156.823	156.823	149	0	15
2026.02.09	02:37:00	156.825	156.837	156.778	156.811	137	0	8
2026.02.09	02:38:00	156.812	156.894	156.805	156.892	144	0	12
2026.02.09	02:39:00	156.887	156.892	156.854	156.872	172	0	13
2026.02.09	02:40:00	156.872	156.888	156.843	156.845	173	0	8
2026.02.09	02:41:00	156.841	156.859	156.811	156.851	138	0	15
2026.02.09	02:42:00	156.851	156.858	156.819	156.835	92	0	8
2026.02.09	02:43:00	156.835	156.837	156.797	156.827	102	0	11
2026.02.09	02:44:00	156.826	156.826	156.784	156.812	163	0	11
2026.02.09	02:45:00	156.812	156.851	156.807	156.835	110	0	15
2026.02.09	02:46:00	156.834	156.874	156.833	156.872	94	0	8
2026.02.09	02:47:00	156.870	156.885	156.838	156.885	154	0	14
2026.02.09	02:48:00	156.885	156.907	156.867	156.880	173	0	13
2026.02.09	02:49:00	156.878	156.915	156.867	156.915	176	0	8
2026.02.09	02:50:00	156.915	156.962	156.906	156.928	137	0	8
2026.02.09	02:51:00	156.928	156.930	156.854	156.858	161	0	8
2026.02.09	02:52:00	156.860	156.914	156.820	156.857	225	0	8
2026.02.09	02:53:00	156.856	156.856	156.752	156.827	295	0	8
2026.02.09	02:54:00	156.825	156.897	156.806	156.882	279	0	8
2026.02.09	02:55:00	156.880	156.950	156.867	156.941	245	0	8
2026.02.09	02:56:00	156.940	156.945	156.912	156.923	158	0	12
2026.02.09	02:57:00	156.922	156.945	156.895	156.922	159	0	8
2026.02.09	02:58:00	156.922	156.943	156.854	156.881	149	0	14
2026.02.09	02:59:00	156.880	156.886	156.863	156.879	161	0	8
2026.02.09	03:00:00	156.879	156.900	156.824	156.843	262	0	11
2026.02.09	03:01:00	156.842	156.842	156.779	156.816	231	0	8
2026.02.09	03:02:00	156.816	156.841	156.777	156.838	162	0	8
2026.02.09	03:03:00	156.838	156.859	156.806	156.855	167	0	13
2026.02.09	03:04:00	156.857	156.860	156.795	156.843	166	0	15
2026.02.09	03:05:00	156.843	156.873	156.835	156.873	133	0	15
2026.02.09	03:06:00	156.872	156.895	156.842	156.844	145	0	8
2026.02.09	03:07:00	156.841	156.869	156.787	156.787	223	0	11
2026.02.09	03:08:00	156.786	156.830	156.786	156.825	170	0	8
2026.02.09	03:09:00	156.825	156.826	156.797	156.825	125	0	14
2026.02.09	03:10:00	156.824	156.824	156.783	156.783	150	0	8
2026.02.09	03:11:00	156.782	156.814	156.762	156.794	156	0	14
2026.02.09	03:12:00	156.793	156.806	156.787	156.793	123	0	14
2026.02.09	03:13:00	156.793	156.820	156.761	156.761	124	0	12
2026.02.09	03:14:00	156.762	156.787	156.722	156.725	175	0	13
2026.02.09	03:15:00	156.724	156.724	156.679	156.697	168	0	14
2026.02.09	03:16:00	156.697	156.714	156.680	156.707	239	0	13
2026.02.09	03:17:00	156.707	156.742	156.703	156.723	160	0	11
2026.02.09	03:18:00	156.722	156.725	156.632	156.659	208	0	8
2026.02.09	03:19:00	156.661	156.682	156.623	156.673	296	0	14
2026.02.09	03:20:00	156.670	156.680	156.635	156.667	183	0	13
2026.02.09	03:21:00	156.667	156.682	156.654	156.679	153	0	12
2026.02.09	03:22:00	156.680	156.680	156.642	156.644	112	0	11
2026.02.09	03:23:00	156.644	156.670	156.629	156.629	96	0	8
2026.02.09	03:24:00	156.618	156.636	156.593	156.629	209	0	8
2026.02.09	03:25:00	156.629	156.664	156.619	156.630	185	0	8
2026.02.09	03:26:00	156.630	156.632	156.596	156.601	131	0	14
2026.02.09	03:27:00	156.601	156.623	156.594	156.596	164	0	8
2026.02.09	03:28:00	156.597	156.607	156.552	156.568	153	0	12
2026.02.09	03:29:00	156.568	156.568	156.514	156.539	228	0	8
2026.02.09	03:30:00	156.539	156.539	156.396	156.396	270	0	11
2026.02.09	03:31:00	156.397	156.458	156.307	156.439	324	0	12
2026.02.09	03:32:00	156.441	156.486	156.416	156.464	233	0	11
2026.02.09	03:33:00	156.464	156.464	156.419	156.430	206	0	8
2026.02.09	03:34:00	156.428	156.428	156.336	156.337	268	0	8
2026.02.09	03:35:00	156.335	156.335	156.203	156.274	347	0	8
2026.02.09	03:36:00	156.273	156.330	156.255	156.311	303	0	8
2026.02.09	03:37:00	156.311	156.338	156.263	156.306	226	0	8
2026.02.09	03:38:00	156.304	156.350	156.282	156.349	259	0	8
2026.02.09	03:39:00	156.350	156.417	156.347	156.407	185	0	10
2026.02.09	03:40:00	156.407	156.442	156.398	156.435	186	0	12
2026.02.09	03:41:00	156.436	156.442	156.399	156.424	228	0	8
2026.02.09	03:42:00	156.424	156.453	156.390	156.450	203	0	10
2026.02.09	03:43:00	156.455	156.460	156.434	156.459	118	0	8
2026.02.09	03:44:00	156.459	156.471	156.447	156.465	89	0	12
2026.02.09	03:45:00	156.466	156.544	156.466	156.541	166	0	13
2026.02.09	03:46:00	156.541	156.615	156.528	156.586	162	0	8
2026.02.09	03:47:00	156.585	156.668	156.575	156.668	159	0	13
2026.02.09	03:48:00	156.668	156.668	156.614	156.623	145	0	8
2026.02.09	03:49:00	156.621	156.622	156.561	156.576	164	0	8
2026.02.09	03:50:00	156.576	156.581	156.531	156.532	153	0	13
2026.02.09	03:51:00	156.532	156.566	156.498	156.564	187	0	13
2026.02.09	03:52:00	156.564	156.568	156.530	156.543	116	0	14
2026.02.09	03:53:00	156.541	156.565	156.529	156.557	153	0	14
2026.02.09	03:54:00	156.559	156.641	156.556	156.640	216	0	11
2026.02.09	03:55:00	156.639	156.646	156.617	156.632	139	0	13
2026.02.09	03:56:00	156.628	156.657	156.627	156.638	113	0	13
2026.02.09	03:57:00	156.639	156.640	156.602	156.628	117	0	14
2026.02.09	03:58:00	156.618	156.629	156.607	156.622	75	0	12
2026.02.09	03:59:00	156.622	156.627	156.609	156.622	84	0	13
2026.02.09	04:00:00	156.622	156.665	156.619	156.663	156	0	8
2026.02.09	04:01:00	156.663	156.726	156.662	156.724	150	0	12
2026.02.09	04:02:00	156.725	156.782	156.711	156.780	187	0	10
2026.02.09	04:03:00	156.782	156.785	156.716	156.736	147	0	13
2026.02.09	04:04:00	156.737	156.769	156.728	156.728	125	0	8
2026.02.09	04:05:00	156.729	156.738	156.667	156.680	114	0	13
2026.02.09	04:06:00	156.678	156.721	156.675	156.705	87	0	8
2026.02.09	04:07:00	156.703	156.725	156.692	156.718	163	0	13
2026.02.09	04:08:00	156.716	156.760	156.708	156.759	84	0	17
2026.02.09	04:09:00	156.759	156.841	156.759	156.840	114	0	12
2026.02.09	04:10:00	156.839	156.848	156.803	156.803	205	0	8
2026.02.09	04:11:00	156.805	156.820	156.790	156.811	107	0	8
2026.02.09	04:12:00	156.811	156.833	156.790	156.816	98	0	12
2026.02.09	04:13:00	156.817	156.821	156.759	156.780	125	0	17
2026.02.09	04:14:00	156.780	156.800	156.770	156.795	162	0	12
2026.02.09	04:15:00	156.796	156.805	156.778	156.796	125	0	15
2026.02.09	04:16:00	156.797	156.805	156.769	156.784	174	0	14
2026.02.09	04:17:00	156.785	156.793	156.770	156.785	181	0	15
2026.02.09	04:18:00	156.784	156.789	156.742	156.773	113	0	13
2026.02.09	04:19:00	156.773	156.785	156.761	156.784	80	0	15
2026.02.09	04:20:00	156.784	156.810	156.778	156.796	78	0	16
2026.02.09	04:21:00	156.797	156.806	156.784	156.800	145	0	17
2026.02.09	04:22:00	156.799	156.836	156.799	156.801	124	0	17
2026.02.09	04:23:00	156.802	156.807	156.763	156.765	98	0	14
2026.02.09	04:24:00	156.764	156.777	156.758	156.777	61	0	14
2026.02.09	04:25:00	156.776	156.783	156.727	156.748	114	0	15
2026.02.09	04:26:00	156.748	156.752	156.744	156.749	41	0	15
2026.02.09	04:27:00	156.749	156.750	156.734	156.746	43	0	15
2026.02.09	04:28:00	156.745	156.778	156.743	156.777	71	0	10
2026.02.09	04:29:00	156.778	156.778	156.773	156.775	51	0	15
2026.02.09	04:30:00	156.776	156.801	156.774	156.800	106	0	12
2026.02.09	04:31:00	156.801	156.808	156.765	156.796	77	0	13
2026.02.09	04:32:00	156.796	156.826	156.794	156.825	98	0	13
2026.02.09	04:33:00	156.826	156.929	156.826	156.869	161	0	11
2026.02.09	04:34:00	156.870	156.897	156.870	156.888	67	0	12
2026.02.09	04:35:00	156.887	156.891	156.838	156.859	116	0	13
2026.02.09	04:36:00	156.859	156.861	156.825	156.827	125	0	8
2026.02.09	04:37:00	156.826	156.835	156.809	156.835	95	0	8
2026.02.09	04:38:00	156.834	156.837	156.810	156.810	80	0	10
2026.02.09	04:39:00	156.809	156.809	156.783	156.801	135	0	8
2026.02.09	04:40:00	156.801	156.830	156.800	156.826	91	0	12
2026.02.09	04:41:00	156.826	156.840	156.816	156.835	75	0	10
2026.02.09	04:42:00	156.835	156.846	156.827	156.840	59	0	11
2026.02.09	04:43:00	156.841	156.843	156.813	156.817	101	0	8
2026.02.09	04:44:00	156.816	156.817	156.809	156.815	95	0	11
2026.02.09	04:45:00	156.815	156.832	156.812	156.831	68	0	11
2026.02.09	04:46:00	156.831	156.872	156.828	156.864	75	0	11
2026.02.09	04:47:00	156.865	156.869	156.837	156.852	121	0	13
2026.02.09	04:48:00	156.852	156.854	156.815	156.825	81	0	14
2026.02.09	04:49:00	156.826	156.844	156.825	156.837	118	0	13
2026.02.09	04:50:00	156.839	156.839	156.832	156.839	75	0	12
2026.02.09	04:51:00	156.838	156.839	156.827	156.830	58	0	13
2026.02.09	04:52:00	156.830	156.830	156.826	156.827	46	0	13
2026.02.09	04:53:00	156.827	156.828	156.810	156.813	32	0	8
2026.02.09	04:54:00	156.814	156.814	156.790	156.799	126	0	12
2026.02.09	04:55:00	156.800	156.824	156.798	156.798	70	0	14
2026.02.09	04:56:00	156.799	156.799	156.753	156.766	140	0	11
2026.02.09	04:57:00	156.765	156.803	156.765	156.801	100	0	13
2026.02.09	04:58:00	156.801	156.830	156.795	156.799	126	0	10
2026.02.09	04:59:00	156.799	156.827	156.797	156.826	118	0	13
2026.02.09	05:00:00	156.826	156.880	156.824	156.877	139	0	11
2026.02.09	05:01:00	156.877	156.878	156.862	156.872	105	0	14
2026.02.09	05:02:00	156.873	156.876	156.860	156.876	64	0	14
2026.02.09	05:03:00	156.876	156.878	156.872	156.875	39	0	15
2026.02.09	05:04:00	156.874	156.875	156.842	156.858	66	0	11
2026.02.09	05:05:00	156.859	156.905	156.858	156.903	113	0	16
2026.02.09	05:06:00	156.903	156.908	156.871	156.885	111	0	15
2026.02.09	05:07:00	156.884	156.897	156.883	156.896	63	0	14
2026.02.09	05:08:00	156.896	156.903	156.863	156.863	72	0	14
2026.02.09	05:09:00	156.863	156.872	156.851	156.851	50	0	13
2026.02.09	05:10:00	156.851	156.859	156.831	156.838	79	0	15
2026.02.09	05:11:00	156.839	156.857	156.834	156.848	86	0	15
